date,station_id,scene_id,ndti,ndti_std,ndwi,mndwi,red_green_ratio,red,green,nir,swir16,water_pixel_count,window_pixels,cloud_fraction,tile_cloud_cover,quality,quality_score
2023-06-30,P06,S2B_30NXL_20230630_0_L2A,0.127243,0.035147,-0.06236,0.788717,1.296552,0.3384,0.261,0.2987,0.0317,738,980,0.2469,21.653,GOOD,1.0
2023-07-15,P06,S2A_30NXL_20230715_0_L2A,0.083678,0.041406,-0.039668,0.686962,1.16685,0.2126,0.1822,0.2128,0.0381,560,980,0.4286,54.48,GOOD,1.0
2023-10-18,P06,S2B_30NXL_20231018_0_L2A,0.12072,0.027789,-0.052233,0.720272,1.279743,0.3184,0.2488,0.2786,0.0397,980,980,0.0,26.532,GOOD,1.0
2023-11-12,P06,S2A_30NXL_20231112_0_L2A,0.127332,0.055179,-0.094933,0.702484,1.293939,0.3416,0.264,0.32025,0.0457,152,980,0.8449,25.495,ACCEPTABLE,0.92
2023-11-22,P06,S2A_30NXL_20231122_0_L2A,0.105406,0.023765,-0.095209,0.658372,1.241592,0.3618,0.2914,0.3532,0.0605,158,980,0.8388,51.55,ACCEPTABLE,0.92
2023-12-02,P06,S2A_30NXL_20231202_0_L2A,0.123972,0.022036,-0.084118,0.684758,1.284457,0.3504,0.2728,0.3262,0.0512,920,980,0.0612,44.173,GOOD,1.0
2023-12-12,P06,S2A_30NXL_20231212_0_L2A,0.128322,0.044515,-0.13524,0.68148,1.303898,0.3278,0.2514,0.34745,0.0465,116,980,0.8816,48.449,LOW_QUALITY,0.64
2023-12-17,P06,S2B_30NXL_20231217_0_L2A,0.113494,0.019451,-0.182522,0.390328,1.260672,0.2776,0.2202,0.3196,0.0975,980,980,0.0,18.609,GOOD,1.0
2023-12-22,P06,S2A_30NXL_20231222_0_L2A,0.123012,0.023908,-0.183256,0.512761,1.284499,0.2718,0.2116,0.3064,0.0694,980,980,0.0,11.902,GOOD,1.0
2024-01-01,P06,S2A_30NXL_20240101_0_L2A,0.020659,0.024779,-0.196177,0.168659,1.04918,0.1536,0.1464,0.2226,0.1064,38,980,0.9612,28.38,LOW_QUALITY,0.49
2024-01-06,P06,S2B_30NXL_20240106_0_L2A,0.063815,0.016855,-0.082202,0.612119,1.126493,0.1603,0.1423,0.1697,0.03515,192,980,0.8041,28.68,ACCEPTABLE,0.92
2024-01-11,P06,S2A_30NXL_20240111_0_L2A,0.115929,0.032796,-0.151833,0.605886,1.266234,0.312,0.2464,0.34355,0.0603,702,980,0.2837,40.221,GOOD,1.0
2024-01-16,P06,S2B_30NXL_20240116_0_L2A,0.11589,0.047783,-0.200664,0.485124,1.27914,0.2557,0.1999,0.3168,0.0646,406,980,0.5857,77.388,ACCEPTABLE,0.92
2024-01-21,P06,S2A_30NXL_20240121_0_L2A,0.131532,0.030322,-0.214144,0.492946,1.31102,0.2546,0.1942,0.304,0.0636,958,980,0.0224,18.529,GOOD,1.0
2024-01-26,P06,S2B_30NXL_20240126_0_L2A,0.081549,0.030127,-0.21259,0.29956,1.163807,0.2103,0.1807,0.2868,0.0967,980,980,0.0,22.868,GOOD,1.0
2024-01-31,P06,S2A_30NXL_20240131_0_L2A,0.137294,0.018078,-0.286208,0.081693,1.32,0.231,0.175,0.3156,0.14945,980,980,0.0,5.135,GOOD,1.0
2024-03-11,P06,S2A_30NXL_20240311_0_L2A,-0.008582,0.032808,-0.159426,0.023943,0.992806,0.1518,0.1529,0.21815,0.1391,12,980,0.9878,21.226,LOW_QUALITY,0.49
2024-03-16,P06,S2B_30NXL_20240316_0_L2A,0.100413,0.026193,-0.150546,0.447516,1.229624,0.3138,0.2552,0.35,0.0995,980,980,0.0,50.599,GOOD,1.0
2024-03-21,P06,S2A_30NXL_20240321_0_L2A,0.087047,0.023076,-0.176344,0.357767,1.201348,0.2852,0.2374,0.3406,0.1093,704,980,0.2816,15.597,GOOD,1.0
2024-03-26,P06,S2B_30NXL_20240326_0_L2A,0.089766,0.008779,-0.123443,0.559669,1.193999,0.3422,0.2866,0.366,0.0813,78,980,0.9204,21.576,LOW_QUALITY,0.64
2024-04-10,P06,S2A_30NXL_20240410_0_L2A,0.091356,0.0172,-0.103393,0.603853,1.203125,0.4004,0.3328,0.4088,0.0819,64,980,0.9347,60.341,LOW_QUALITY,0.64
2024-04-25,P06,S2B_30NXL_20240425_0_L2A,0.08913,0.038524,-0.100837,0.560795,1.201867,0.412,0.3428,0.4208,0.0968,186,980,0.8102,38.646,ACCEPTABLE,0.92
2024-04-30,P06,S2A_30NXL_20240430_0_L2A,0.034654,0.031586,-0.252976,0.031916,1.091508,0.1491,0.1366,0.2289,0.1279,10,980,0.9898,35.833,LOW_QUALITY,0.49
2024-05-05,P06,S2B_30NXL_20240505_0_L2A,0.093177,0.004083,-0.109395,0.607517,1.205202,0.417,0.346,0.431,0.0845,20,980,0.9796,41.726,LOW_QUALITY,0.49
2024-06-09,P06,S2A_30NXL_20240609_0_L2A,0.075823,0.036744,-0.091588,0.479552,1.163465,0.321,0.2759,0.3456,0.0904,238,980,0.7571,66.363,ACCEPTABLE,0.92
2024-06-24,P06,S2B_30NXL_20240624_0_L2A,0.081664,0.027806,-0.09934,0.533349,1.185086,0.356,0.3004,0.3726,0.0884,326,980,0.6673,78.137,ACCEPTABLE,0.92
2024-09-02,P06,S2B_30NXL_20240902_0_L2A,0.111842,0.040634,-0.081184,0.727659,1.256039,0.364,0.2898,0.344,0.04645,980,980,0.0,27.641,GOOD,1.0
2024-11-01,P06,S2B_30NXL_20241101_0_L2A,0.054096,0.044706,-0.080572,0.543012,1.111283,0.2157,0.1941,0.25235,0.0633,276,980,0.7184,31.541,ACCEPTABLE,0.92
2024-11-11,P06,S2B_30NXL_20241111_0_L2A,0.104401,0.047256,-0.114145,0.659642,1.234315,0.3856,0.3124,0.4008,0.0621,262,980,0.7327,21.539,ACCEPTABLE,0.92
2024-11-16,P06,S2A_30NXL_20241116_0_L2A,0.022081,0.03855,-0.070567,0.589427,1.049793,0.1771,0.1687,0.1957,0.0435,54,980,0.9449,29.225,LOW_QUALITY,0.64
2024-11-21,P06,S2B_30NXL_20241121_0_L2A,0.102508,0.023059,-0.192896,0.494531,1.23168,0.3328,0.2702,0.4,0.0927,170,980,0.8265,23.098,ACCEPTABLE,0.92
2024-11-26,P06,S2A_30NXL_20241126_0_L2A,0.12578,0.047729,-0.157379,0.660473,1.300603,0.302,0.2322,0.3485,0.04285,276,980,0.7184,21.713,ACCEPTABLE,0.92
2024-12-01,P06,S2B_30NXL_20241201_0_L2A,0.120278,0.030692,-0.179577,0.497798,1.280732,0.2938,0.2294,0.3309,0.0776,980,980,0.0,3.047,GOOD,1.0
2024-12-06,P06,S2C_30NXL_20241206_1_L2A,0.137843,0.068041,-0.189562,0.912191,1.312693,0.2544,0.1938,0.2914,0.0097,530,980,0.4592,48.424,ACCEPTABLE,0.88
2024-12-16,P06,S2A_30NXL_20241216_0_L2A,0.150026,0.039121,-0.175858,0.598925,1.356302,0.3228,0.238,0.34675,0.0569,690,980,0.2959,14.901,GOOD,1.0
2024-12-21,P06,S2B_30NXL_20241221_0_L2A,0.152645,0.031338,-0.230293,0.465004,1.36853,0.2644,0.1932,0.3104,0.0705,980,980,0.0,11.854,GOOD,1.0
2024-12-26,P06,S2A_30NXL_20241226_0_L2A,0.088746,0.028365,-0.220234,0.36,1.203714,0.2204,0.1831,0.2897,0.08605,68,980,0.9306,23.518,LOW_QUALITY,0.64
2024-12-31,P06,S2B_30NXL_20241231_0_L2A,0.093041,0.038016,-0.224902,0.433839,1.209,0.2794,0.2311,0.368,0.0916,140,980,0.8571,25.268,LOW_QUALITY,0.64
2025-01-05,P06,S2A_30NXL_20250105_0_L2A,0.083458,0.022975,-0.238512,0.262105,1.18568,0.2484,0.2095,0.3412,0.12425,704,980,0.2816,18.19,GOOD,1.0
2025-01-15,P06,S2A_30NXL_20250115_0_L2A,0.102945,0.042024,-0.25749,0.294609,1.226886,0.2017,0.1644,0.2966,0.089,470,980,0.5204,36.913,ACCEPTABLE,0.92
2025-01-20,P06,S2B_30NXL_20250120_0_L2A,-0.04707,0.04484,-0.289304,0.243535,0.871089,0.1392,0.1598,0.2788,0.0931,24,980,0.9755,38.062,LOW_QUALITY,0.49
2025-01-30,P06,S2B_30NXL_20250130_0_L2A,0.134984,0.050798,-0.157456,0.496682,1.300792,0.2958,0.2274,0.31235,0.0737,980,980,0.0,16.806,GOOD,1.0
2025-02-04,P06,S2C_30NXL_20250204_0_L2A,0.205418,0.117374,-0.262016,1.0,1.476124,0.1051,0.0712,0.1223,-0.029,460,980,0.5306,19.553,ACCEPTABLE,0.8
2025-02-24,P06,S2C_30NXL_20250224_0_L2A,-0.021028,0.03348,-0.410327,-0.107892,0.978484,0.0955,0.0976,0.234,0.1225,576,980,0.4122,84.898,GOOD,1.0
2025-03-06,P06,S2C_30NXL_20250306_0_L2A,0.16002,0.106019,-0.126832,1.0,1.385155,0.237,0.1711,0.2226,-0.0343,406,980,0.5857,41.977,ACCEPTABLE,0.8
2025-03-26,P06,S2C_30NXL_20250326_0_L2A,0.104137,0.03099,-0.118804,0.429787,1.22142,0.406,0.3324,0.4245,0.1327,334,980,0.6592,67.538,ACCEPTABLE,0.92
2025-03-28,P06,S2A_30NXL_20250328_0_L2A,0.11526,0.061192,-0.115698,0.734028,1.267571,0.4112,0.3244,0.4124,0.0495,100,980,0.898,29.383,LOW_QUALITY,0.52
2025-04-05,P06,S2C_30NXL_20250405_0_L2A,0.103513,0.029649,-0.087194,0.582197,1.235908,0.3552,0.2874,0.3433,0.0762,936,980,0.0449,17.448,GOOD,1.0
2025-04-17,P06,S2A_30NXL_20250417_0_L2A,0.079775,0.049121,-0.072112,0.646957,1.177872,0.445,0.3778,0.4354,0.0824,42,980,0.9571,63.651,LOW_QUALITY,0.64
2025-04-20,P06,S2B_30NXL_20250420_0_L2A,-0.063651,0.036859,-0.222603,0.156702,0.887029,0.1484,0.1673,0.2509,0.10525,24,980,0.9755,71.727,LOW_QUALITY,0.49
2025-05-20,P06,S2B_30NXL_20250520_0_L2A,0.077868,0.038214,-0.102119,0.448557,1.174626,0.3296,0.2806,0.3464,0.1069,784,980,0.2,24.972,GOOD,1.0
2025-05-25,P06,S2C_30NXL_20250525_0_L2A,0.108045,0.025807,-0.127873,0.528676,1.246677,0.3376,0.2708,0.3532,0.0856,980,980,0.0,72.206,GOOD,1.0
2025-05-27,P06,S2A_30NXL_20250527_0_L2A,0.076049,0.024361,-0.127586,0.445721,1.174255,0.343,0.2921,0.3846,0.1087,98,980,0.9,46.123,LOW_QUALITY,0.64
2025-06-06,P06,S2A_30NXL_20250606_0_L2A,0.104866,0.032267,-0.078551,0.68986,1.239031,0.3784,0.3054,0.3632,0.0585,838,980,0.1449,25.867,GOOD,1.0
2025-06-19,P06,S2B_30NXL_20250619_0_L2A,-0.023421,0.036566,-0.229826,0.28293,0.956427,0.1756,0.1836,0.2985,0.1032,14,980,0.9857,52.036,LOW_QUALITY,0.49
2025-07-14,P06,S2C_30NXL_20250714_0_L2A,0.127962,0.035214,-0.140693,0.694205,1.291949,0.3049,0.236,0.31945,0.0378,186,980,0.8102,18.895,ACCEPTABLE,0.92
2025-07-29,P06,S2B_30NXL_20250729_0_L2A,0.055906,0.046113,-0.400169,-0.104745,1.090258,0.1522,0.1396,0.3202,0.15465,68,980,0.9306,64.231,LOW_QUALITY,0.64
2025-09-04,P06,S2A_30NXL_20250904_0_L2A,0.10254,0.043885,-0.174849,0.400155,1.225188,0.358,0.2922,0.4195,0.1174,279,980,0.7153,54.881,ACCEPTABLE,0.92
2025-10-07,P06,S2B_30NXL_20251007_0_L2A,0.127627,0.020192,-0.124615,0.780632,1.29696,0.4778,0.3684,0.4774,0.0461,12,980,0.9878,43.413,LOW_QUALITY,0.49
2025-10-12,P06,S2C_30NXL_20251012_0_L2A,0.113461,0.03516,-0.080166,0.668317,1.264946,0.3724,0.2944,0.3528,0.0618,816,980,0.1673,39.788,GOOD,1.0
2025-10-22,P06,S2C_30NXL_20251022_0_L2A,-0.002693,0.040755,-0.234831,0.105715,1.002419,0.1243,0.124,0.2049,0.0982,12,980,0.9878,45.389,LOW_QUALITY,0.49
2025-11-01,P06,S2C_30NXL_20251101_0_L2A,0.120581,0.024392,-0.058676,0.713557,1.281432,0.3292,0.2569,0.293,0.0444,980,980,0.0,35.857,GOOD,1.0
2025-11-11,P06,S2C_30NXL_20251111_0_L2A,0.091221,0.019069,-0.110416,0.621051,1.209267,0.3236,0.2676,0.3334,0.0612,38,980,0.9612,25.874,LOW_QUALITY,0.49
2025-11-16,P06,S2B_30NXL_20251116_0_L2A,0.098264,0.034578,-0.159397,0.552134,1.224409,0.311,0.254,0.3588,0.0733,106,980,0.8918,30.453,LOW_QUALITY,0.64
2025-11-26,P06,S2B_30NXL_20251126_0_L2A,0.095176,0.051108,-0.194552,0.329576,1.180527,0.291,0.2465,0.3668,0.1195,524,980,0.4653,42.602,GOOD,1.0
2025-12-03,P06,S2A_30NXL_20251203_0_L2A,-0.016536,0.048471,-0.157685,0.109896,0.965559,0.1598,0.1655,0.2304,0.1241,266,980,0.7286,37.233,ACCEPTABLE,0.92
2025-12-06,P06,S2B_30NXL_20251206_0_L2A,0.006588,0.017142,-0.245671,0.037522,1.01951,0.2456,0.2409,0.39835,0.22545,16,980,0.9837,44.554,LOW_QUALITY,0.49
2025-12-16,P06,S2B_30NXL_20251216_0_L2A,0.030399,0.026639,-0.089609,0.43985,1.065596,0.1592,0.1494,0.1786,0.0585,328,980,0.6653,61.214,ACCEPTABLE,0.92
2025-12-23,P06,S2A_30NXL_20251223_0_L2A,0.123157,0.04227,-0.162646,0.644697,1.286827,0.3468,0.2695,0.3758,0.0589,42,980,0.9571,29.91,LOW_QUALITY,0.64
2025-12-31,P06,S2C_30NXL_20251231_0_L2A,0.110778,0.053226,-0.155886,0.551825,1.258958,0.325,0.25815,0.376,0.0715,338,980,0.6551,35.124,ACCEPTABLE,0.92
2026-01-05,P06,S2B_30NXL_20260105_0_L2A,0.029526,0.006357,-0.05248,0.612234,1.068428,0.1577,0.1476,0.16365,0.0355,30,980,0.9694,29.008,LOW_QUALITY,0.49
2026-01-25,P06,S2B_30NXL_20260125_0_L2A,0.156364,0.03439,-0.228064,0.511625,1.376365,0.2772,0.2014,0.3231,0.06545,980,980,0.0,4.027,GOOD,1.0
2026-01-30,P06,S2C_30NXL_20260130_0_L2A,0.091807,0.028597,-0.199034,0.182572,1.203731,0.1613,0.134,0.1965,0.09435,552,980,0.4367,59.688,GOOD,1.0
2026-02-09,P06,S2C_30NXL_20260209_0_L2A,0.120782,0.033629,-0.142356,0.58562,1.281747,0.3669,0.28625,0.3894,0.0695,592,980,0.3959,30.902,GOOD,1.0
2026-02-19,P06,S2C_30NXL_20260219_0_L2A,0.082114,0.013018,-0.220192,0.157943,1.183244,0.298,0.25185,0.394,0.1844,224,980,0.7714,72.496,ACCEPTABLE,0.92
2026-03-01,P06,S2C_30NXL_20260301_0_L2A,0.075998,0.027623,-0.101182,0.493474,1.171266,0.4329,0.3696,0.45555,0.1246,380,980,0.6122,54.895,ACCEPTABLE,0.92
2026-03-06,P06,S2B_30NXL_20260306_0_L2A,0.137683,0.036362,-0.167071,0.566063,1.321998,0.3149,0.2382,0.3347,0.0656,970,980,0.0102,16.229,GOOD,1.0
2026-03-26,P06,S2B_30NXL_20260326_0_L2A,0.118124,0.0391,-0.14799,0.587761,1.27075,0.3506,0.2759,0.3772,0.0717,636,980,0.351,25.585,GOOD,1.0
2026-03-31,P06,S2C_30NXL_20260331_0_L2A,0.107609,0.03115,-0.131346,0.548242,1.240714,0.3474,0.28,0.3733,0.0788,980,980,0.0,15.864,GOOD,1.0
2026-04-12,P06,S2A_30NXL_20260412_0_L2A,0.062875,0.021446,-0.154116,0.395958,1.137421,0.3228,0.2838,0.3871,0.1239,98,980,0.9,29.944,LOW_QUALITY,0.64
2026-04-15,P06,S2B_30NXL_20260415_0_L2A,0.106179,0.030566,-0.145881,0.537892,1.249647,0.3096,0.24775,0.3357,0.0762,730,980,0.2551,6.38,GOOD,1.0
2026-04-22,P06,S2A_30NXL_20260422_0_L2A,0.088387,0.054693,-0.146389,0.423115,1.169972,0.2891,0.2471,0.3293,0.0984,494,980,0.4959,18.105,GOOD,1.0
2026-04-30,P06,S2C_30NXL_20260430_0_L2A,0.11885,0.035521,-0.140666,0.544289,1.276402,0.2937,0.2301,0.3106,0.0613,980,980,0.0,5.442,GOOD,1.0
2026-05-10,P06,S2C_30NXL_20260510_0_L2A,0.09537,0.035111,-0.093967,0.571813,1.214733,0.3496,0.2878,0.3485,0.0792,896,980,0.0857,58.649,GOOD,1.0
2026-05-22,P06,S2A_30NXL_20260522_0_L2A,-0.015655,0.018076,-0.29777,-0.060059,0.984278,0.1972,0.20035,0.37425,0.22815,28,980,0.9714,91.977,LOW_QUALITY,0.49
2026-05-30,P06,S2C_30NXL_20260530_0_L2A,0.104304,0.025892,-0.092502,0.600889,1.24085,0.356,0.2869,0.34795,0.0734,212,980,0.7837,20.629,ACCEPTABLE,0.92
2026-06-01,P06,S2A_30NXL_20260601_0_L2A,0.098983,0.026387,-0.104623,0.638898,1.223517,0.3569,0.2917,0.36115,0.0646,334,980,0.6592,69.091,ACCEPTABLE,0.92
2026-07-24,P06,S2B_30NXL_20260724_0_L2A,-0.019475,0.028443,-0.366095,-0.158715,1.000999,0.15035,0.1502,0.33045,0.20625,24,980,0.9755,76.92,LOW_QUALITY,0.49
2017-01-07,P07,S2A_30NXL_20170107_0_L2A,0.050695,0.012441,-0.136038,-0.168874,1.095517,0.4496,0.4104,0.542,0.5839,43,1480,0.9709,23.008,LOW_QUALITY,0.64
2017-01-27,P07,S2A_30NXL_20170127_0_L2A,0.118671,0.053628,-0.324287,0.050805,1.293548,0.1604,0.124,0.2423,0.1092,36,1480,0.9757,13.445,LOW_QUALITY,0.49
2017-03-18,P07,S2A_30NXL_20170318_0_L2A,0.049258,0.030527,-0.065312,0.076765,1.099502,0.1547,0.1407,0.1616,0.10225,384,1480,0.7405,55.25,ACCEPTABLE,0.92
2017-03-28,P07,S2A_30NXL_20170328_0_L2A,0.065032,0.023106,-0.065361,0.283464,1.139053,0.154,0.1352,0.1536,0.0722,120,1480,0.9189,16.766,LOW_QUALITY,0.64
2017-04-17,P07,S2A_30NXL_20170417_0_L2A,0.046582,0.051475,-0.175585,-0.155267,1.153369,0.279,0.2419,0.3623,0.32735,16,1480,0.9892,13.69,LOW_QUALITY,0.49
2017-06-06,P07,S2A_30NXL_20170606_0_L2A,0.055869,0.084638,-0.145989,0.189635,1.164758,0.1322,0.1135,0.1666,0.076,196,1480,0.8676,80.067,LOW_QUALITY,0.72
2017-07-06,P07,S2A_30NXL_20170706_0_L2A,-0.022009,0.011043,-0.005426,0.732212,0.958931,0.2942,0.3068,0.312,0.04705,656,1480,0.5568,71.255,ACCEPTABLE,0.92
2017-07-11,P07,S2B_30NXL_20170711_0_L2A,0.073987,0.052536,0.022355,0.68447,1.150928,0.1365,0.1186,0.1203,0.0213,1320,1480,0.1081,10.295,GOOD,1.0
2017-07-16,P07,S2A_30NXL_20170716_0_L2A,-0.045071,0.012536,0.092086,0.56799,0.910369,0.2072,0.2276,0.1929,0.0649,788,1480,0.4676,76.993,GOOD,1.0
2017-07-21,P07,S2B_30NXL_20170721_0_L2A,0.015164,0.03449,0.001083,0.569776,1.058959,0.2766,0.2612,0.2618,0.0678,895,1480,0.3953,37.383,GOOD,1.0
2017-08-20,P07,S2B_30NXL_20170820_0_L2A,0.00129,0.064561,0.095379,0.646246,0.969605,0.1276,0.1316,0.1112,0.0308,1228,1480,0.1703,19.154,ACCEPTABLE,0.88
2017-10-09,P07,S2B_30NXL_20171009_0_L2A,0.124254,0.014896,0.05647,0.713989,1.289538,0.212,0.1644,0.1468,0.0275,1260,1480,0.1486,28.443,GOOD,1.0
2017-10-24,P07,S2A_30NXL_20171024_0_L2A,0.001842,0.037749,-0.022026,0.223529,1.005139,0.1369,0.1362,0.1468,0.0916,268,1480,0.8189,26.802,ACCEPTABLE,0.92
2017-10-29,P07,S2B_30NXL_20171029_0_L2A,0.021062,0.050927,-0.0817,0.170767,1.036254,0.1372,0.1324,0.1593,0.08205,568,1480,0.6162,45.094,ACCEPTABLE,0.92
2017-11-08,P07,S2B_30NXL_20171108_0_L2A,0.031428,0.021028,-0.060551,0.173675,1.073171,0.1452,0.1353,0.1558,0.09275,360,1480,0.7568,16.765,ACCEPTABLE,0.92
2017-11-18,P07,S2B_30NXL_20171118_0_L2A,0.033258,0.035364,0.016984,0.436912,1.06334,0.1108,0.1042,0.1029,0.0417,580,1480,0.6081,31.986,ACCEPTABLE,0.92
2017-11-28,P07,S2B_30NXL_20171128_0_L2A,0.124333,0.019755,0.005465,0.639232,1.282755,0.2663,0.2076,0.2082,0.0474,452,1480,0.6946,16.465,ACCEPTABLE,0.92
2017-12-03,P07,S2A_30NXL_20171203_0_L2A,0.125774,0.019138,0.030568,0.666398,1.290541,0.2674,0.2072,0.1948,0.0418,556,1480,0.6243,27.847,ACCEPTABLE,0.92
2017-12-13,P07,S2A_30NXL_20171213_1_L2A,0.037811,0.010782,-0.173961,0.132691,1.081224,0.205,0.1896,0.2688,0.146,1388,1480,0.0622,32.24,GOOD,1.0
2017-12-18,P07,S2B_30NXL_20171218_0_L2A,0.025455,0.033387,-0.103213,0.271732,1.051724,0.122,0.116,0.1483,0.0631,132,1480,0.9108,21.186,LOW_QUALITY,0.64
2017-12-28,P07,S2B_30NXL_20171228_1_L2A,0.011557,0.010727,-0.196867,0.120305,1.022283,0.2248,0.2199,0.333,0.17245,456,1480,0.6919,30.237,ACCEPTABLE,0.92
2018-01-02,P07,S2A_30NXL_20180102_1_L2A,0.126897,0.028278,-0.194578,0.081841,1.309724,0.2182,0.1666,0.244,0.13695,1480,1480,0.0,6.359,GOOD,1.0
2018-01-12,P07,S2A_30NXL_20180112_0_L2A,0.067921,0.034271,-0.120603,0.169231,1.156228,0.1643,0.1421,0.1816,0.09285,1376,1480,0.0703,23.652,GOOD,1.0
2018-01-17,P07,S2B_30NXL_20180117_0_L2A,0.101025,0.032232,-0.115061,0.312288,1.228716,0.1703,0.1386,0.1801,0.0683,1276,1480,0.1378,1.186,GOOD,1.0
2018-01-22,P07,S2A_30NXL_20180122_0_L2A,0.057075,0.030198,-0.234284,0.002007,1.177507,0.1738,0.1476,0.2382,0.1307,96,1480,0.9351,11.396,LOW_QUALITY,0.64
2018-02-01,P07,S2A_30NXL_20180201_0_L2A,0.010298,0.019183,-0.198516,0.095621,1.023192,0.15,0.1466,0.2163,0.119,52,1480,0.9649,9.7,LOW_QUALITY,0.64
2018-03-03,P07,S2A_30NXL_20180303_0_L2A,0.123935,0.020902,0.037806,0.735512,1.285945,0.3184,0.2476,0.2304,0.0362,1152,1480,0.2216,26.206,GOOD,1.0
2018-03-08,P07,S2B_30NXL_20180308_0_L2A,0.023338,0.019893,0.086421,0.440345,1.050347,0.121,0.1152,0.0952,0.0449,1068,1480,0.2784,38.889,GOOD,1.0
2018-03-13,P07,S2A_30NXL_20180313_0_L2A,-0.003411,0.022784,-0.128251,0.148155,1.002011,0.1495,0.1492,0.1897,0.0998,36,1480,0.9757,31.843,LOW_QUALITY,0.49
2018-03-18,P07,S2B_30NXL_20180318_0_L2A,0.085137,0.025533,0.000826,0.593129,1.189807,0.2031,0.1707,0.1752,0.0432,176,1480,0.8811,81.316,LOW_QUALITY,0.84
2018-03-23,P07,S2A_30NXL_20180323_0_L2A,0.017482,0.037284,-0.165369,0.011811,1.047302,0.1417,0.1353,0.1961,0.1091,44,1480,0.9703,39.684,LOW_QUALITY,0.64
2018-04-12,P07,S2A_30NXL_20180412_0_L2A,0.031367,0.032278,-0.026414,0.298008,1.074875,0.1292,0.1202,0.1258,0.0657,668,1480,0.5486,35.035,ACCEPTABLE,0.92
2018-04-22,P07,S2A_30NXL_20180422_0_L2A,-0.008399,0.032114,-0.193176,-0.029224,0.990771,0.1503,0.1517,0.2299,0.15895,96,1480,0.9351,42.749,LOW_QUALITY,0.64
2018-05-07,P07,S2B_30NXL_20180507_0_L2A,0.035571,0.023777,-0.068497,0.230274,1.078905,0.134,0.1242,0.1423,0.07675,360,1480,0.7568,41.493,ACCEPTABLE,0.92
2018-05-12,P07,S2A_30NXL_20180512_0_L2A,0.138008,0.023613,0.015844,0.711524,1.323495,0.2242,0.1694,0.1644,0.02875,1208,1480,0.1838,18.959,GOOD,1.0
2018-05-22,P07,S2A_30NXL_20180522_0_L2A,0.068358,0.046521,-0.102852,0.247165,1.133937,0.1253,0.1105,0.1365,0.0658,308,1480,0.7919,58.457,ACCEPTABLE,0.92
2018-06-01,P07,S2A_30NXL_20180601_0_L2A,0.043053,0.052837,-0.272993,0.262288,1.120942,0.08805,0.07855,0.1444,0.04755,176,1480,0.8811,72.312,LOW_QUALITY,0.84
2018-06-11,P07,S2A_30NXL_20180611_0_L2A,0.026329,0.053488,-0.209829,-0.163885,1.064453,0.218,0.2048,0.2865,0.28805,32,1480,0.9784,39.13,LOW_QUALITY,0.49
2018-07-11,P07,S2A_30NXL_20180711_0_L2A,-0.0531,0.049996,-0.414304,-0.085987,0.907285,0.137,0.151,0.367,0.178,76,1480,0.9486,46.398,LOW_QUALITY,0.64
2018-08-05,P07,S2B_30NXL_20180805_0_L2A,0.1375,0.024255,0.062741,0.785183,1.321091,0.2518,0.1906,0.1678,0.0226,1412,1480,0.0459,11.265,GOOD,1.0
2018-09-14,P07,S2B_30NXL_20180914_0_L2A,-0.030798,0.017919,-0.026401,0.212121,0.958122,0.151,0.1576,0.1844,0.1108,55,1480,0.9628,37.564,LOW_QUALITY,0.64
2018-10-04,P07,S2B_30NXL_20181004_0_L2A,-0.014208,0.038241,0.028614,0.462267,1.0,0.128,0.128,0.121,0.04845,296,1480,0.8,77.647,ACCEPTABLE,0.92
2018-10-09,P07,S2A_30NXL_20181009_0_L2A,0.017022,0.021292,-0.005275,0.304961,1.040119,0.14,0.1346,0.1372,0.07135,384,1480,0.7405,90.349,ACCEPTABLE,0.92
2018-10-14,P07,S2B_30NXL_20181014_0_L2A,0.028861,0.022499,0.080878,0.474808,1.05519,0.1606,0.1522,0.1314,0.0553,436,1480,0.7054,74.942,ACCEPTABLE,0.92
2018-10-19,P07,S2A_30NXL_20181019_1_L2A,0.127442,0.024856,0.134362,0.741471,1.29724,0.2444,0.1884,0.1447,0.02805,1480,1480,0.0,28.861,GOOD,1.0
2018-10-24,P07,S2B_30NXL_20181024_0_L2A,0.080108,0.030502,0.081385,0.665565,1.169583,0.2807,0.24,0.2092,0.0494,200,1480,0.8649,69.358,LOW_QUALITY,0.84
2018-11-03,P07,S2B_30NXL_20181103_0_L2A,0.112986,0.030146,0.084284,0.750094,1.259636,0.2974,0.2361,0.2004,0.03225,984,1480,0.3351,26.263,GOOD,1.0
2018-11-18,P07,S2A_30NXL_20181118_0_L2A,0.113047,0.024457,0.057503,0.744947,1.256432,0.293,0.2332,0.2066,0.0344,1156,1480,0.2189,34.131,GOOD,1.0
2018-11-23,P07,S2B_30NXL_20181123_0_L2A,0.114548,0.031946,0.008826,0.701668,1.25892,0.2752,0.2186,0.2186,0.04,1240,1480,0.1622,15.289,GOOD,1.0
2018-11-28,P07,S2A_30NXL_20181128_0_L2A,0.093465,0.037919,0.070756,0.662664,1.20315,0.2292,0.1905,0.1755,0.04335,352,1480,0.7622,31.081,ACCEPTABLE,0.92
2018-12-03,P07,S2B_30NXL_20181203_0_L2A,0.021122,0.05793,-0.009624,0.476031,1.189218,0.225,0.1892,0.2286,0.0511,175,1480,0.8818,53.329,LOW_QUALITY,0.84
