date,precip_mm,source
2019-04-03,5.89,nasa_power
2019-04-04,18.4,nasa_power
2019-04-05,15.38,nasa_power
2019-04-06,6.07,nasa_power
2019-04-07,10.39,nasa_power
2019-04-08,10.61,nasa_power
2019-04-09,6.4,nasa_power
2019-04-10,11.58,nasa_power
2019-04-11,9.14,nasa_power
2019-04-12,1.4,nasa_power
2019-04-13,3.73,nasa_power
2019-04-14,44.97,nasa_power
2019-04-15,20.92,nasa_power
2019-04-16,1.86,nasa_power
2019-04-17,0.77,nasa_power
2019-04-18,3.64,nasa_power
2019-04-19,4.92,nasa_power
2019-04-20,10.23,nasa_power
2019-04-21,2.37,nasa_power
2019-04-22,12.29,nasa_power
2019-04-23,9.31,nasa_power
2019-04-24,1.45,nasa_power
2019-04-25,4.12,nasa_power
2019-04-26,8.19,nasa_power
2019-04-27,1.86,nasa_power
2019-04-28,5.49,nasa_power
2019-04-29,14.19,nasa_power
2019-04-30,5.46,nasa_power
2019-05-01,10.07,nasa_power
2019-05-02,8.49,nasa_power
2019-05-03,11.93,nasa_power
2019-05-04,3.35,nasa_power
2019-05-05,0.67,nasa_power
2019-05-06,13.66,nasa_power
2019-05-07,15.65,nasa_power
2019-05-08,8.35,nasa_power
2019-05-09,9.69,nasa_power
2019-05-10,0.85,nasa_power
2019-05-11,6.78,nasa_power
2019-05-12,5.03,nasa_power
2019-05-13,11.43,nasa_power
2019-05-14,24.76,nasa_power
2019-05-15,12.27,nasa_power
2019-05-16,1.92,nasa_power
2019-05-17,2.67,nasa_power
2019-05-18,12.24,nasa_power
2019-05-19,2.92,nasa_power
2019-05-20,28.12,nasa_power
2019-05-21,5.77,nasa_power
2019-05-22,12.69,nasa_power
2019-05-23,16.3,nasa_power
2019-05-24,5.71,nasa_power
2019-05-25,10.45,nasa_power
2019-05-26,1.49,nasa_power
2019-05-27,5.91,nasa_power
2019-05-28,1.41,nasa_power
2019-05-29,5.88,nasa_power
2019-05-30,6.86,nasa_power
2019-05-31,12.65,nasa_power
2019-06-01,16.57,nasa_power
2019-06-02,5.16,nasa_power
2019-06-03,2.42,nasa_power
2019-06-04,9.17,nasa_power
2019-06-05,9.01,nasa_power
2019-06-06,4.2,nasa_power
2019-06-07,15.14,nasa_power
2019-06-08,4.89,nasa_power
2019-06-09,3.35,nasa_power
2019-06-10,15.38,nasa_power
2019-06-11,0.58,nasa_power
2019-06-12,0.23,nasa_power
2019-06-13,3.22,nasa_power
2019-06-14,9.29,nasa_power
2019-06-15,4.96,nasa_power
2019-06-16,3.29,nasa_power
2019-06-17,3.05,nasa_power
2019-06-18,1.87,nasa_power
2019-06-19,2.21,nasa_power
2019-06-20,11.21,nasa_power
2019-06-21,8.83,nasa_power
2019-06-22,12.81,nasa_power
2019-06-23,16.81,nasa_power
2019-06-24,20.88,nasa_power
2019-06-25,10.61,nasa_power
2019-06-26,3.73,nasa_power
2019-06-27,4.45,nasa_power
2019-06-28,13.01,nasa_power
2019-06-29,1.3,nasa_power
2019-06-30,2.8,nasa_power
2019-07-01,5.46,nasa_power
2019-07-02,7.76,nasa_power
2019-07-03,10.23,nasa_power
2019-07-04,13.9,nasa_power
2019-07-05,7.91,nasa_power
2019-07-06,2.4,nasa_power
2019-07-07,3.91,nasa_power
2019-07-08,4.44,nasa_power
2019-07-09,2.03,nasa_power
2019-07-10,1.48,nasa_power
2019-07-11,1.14,nasa_power
2019-07-12,3.39,nasa_power
2019-07-13,2.35,nasa_power
2019-07-14,0.25,nasa_power
2019-07-15,1.65,nasa_power
2019-07-16,3.32,nasa_power
2019-07-17,2.82,nasa_power
2019-07-18,4.34,nasa_power
2019-07-19,9.4,nasa_power
2019-07-20,6.12,nasa_power
2019-07-21,3.95,nasa_power
2019-07-22,4.32,nasa_power
2019-07-23,2.42,nasa_power
2019-07-24,2.44,nasa_power
2019-07-25,2.12,nasa_power
2019-07-26,3.41,nasa_power
2019-07-27,2.39,nasa_power
2019-07-28,1.58,nasa_power
2019-07-29,2.67,nasa_power
2019-07-30,5.0,nasa_power
2019-07-31,1.36,nasa_power
2019-08-01,0.86,nasa_power
2019-08-02,1.48,nasa_power
2019-08-03,1.91,nasa_power
2019-08-04,0.83,nasa_power
2019-08-05,1.58,nasa_power
2019-08-06,1.58,nasa_power
2019-08-07,1.71,nasa_power
2019-08-08,1.73,nasa_power
2019-08-09,2.12,nasa_power
2019-08-10,1.43,nasa_power
2019-08-11,0.58,nasa_power
2019-08-12,0.92,nasa_power
2019-08-13,1.36,nasa_power
2019-08-14,0.7,nasa_power
2019-08-15,0.32,nasa_power
2019-08-16,0.67,nasa_power
2019-08-17,0.68,nasa_power
2019-08-18,0.75,nasa_power
2019-08-19,3.34,nasa_power
2019-08-20,2.01,nasa_power
2019-08-21,2.25,nasa_power
2019-08-22,1.9,nasa_power
2019-08-23,2.43,nasa_power
2019-08-24,3.24,nasa_power
2019-08-25,3.68,nasa_power
2019-08-26,2.79,nasa_power
2019-08-27,2.29,nasa_power
2019-08-28,2.17,nasa_power
2019-08-29,2.97,nasa_power
2019-08-30,4.67,nasa_power
2019-08-31,7.89,nasa_power
2019-09-01,11.09,nasa_power
2019-09-02,8.16,nasa_power
2019-09-03,1.67,nasa_power
2019-09-04,5.62,nasa_power
2019-09-05,13.97,nasa_power
2019-09-06,3.55,nasa_power
2019-09-07,6.23,nasa_power
2019-09-08,7.08,nasa_power
2019-09-09,10.02,nasa_power
2019-09-10,6.01,nasa_power
2019-09-11,2.8,nasa_power
2019-09-12,6.47,nasa_power
2019-09-13,14.43,nasa_power
2019-09-14,5.61,nasa_power
2019-09-15,10.35,nasa_power
2019-09-16,1.6,nasa_power
2019-09-17,1.94,nasa_power
2019-09-18,12.54,nasa_power
2019-09-19,14.92,nasa_power
2019-09-20,19.22,nasa_power
2019-09-21,12.88,nasa_power
2019-09-22,12.83,nasa_power
2019-09-23,3.64,nasa_power
2019-09-24,3.18,nasa_power
2019-09-25,6.5,nasa_power
2019-09-26,4.52,nasa_power
2019-09-27,11.18,nasa_power
2019-09-28,5.51,nasa_power
2019-09-29,3.17,nasa_power
2019-09-30,3.1,nasa_power
2019-10-01,10.62,nasa_power
2019-10-02,3.77,nasa_power
2019-10-03,11.54,nasa_power
2019-10-04,16.27,nasa_power
2019-10-05,14.51,nasa_power
2019-10-06,5.17,nasa_power
2019-10-07,9.24,nasa_power
2019-10-08,8.07,nasa_power
2019-10-09,21.93,nasa_power
2019-10-10,8.45,nasa_power
2019-10-11,13.81,nasa_power
2019-10-12,31.62,nasa_power
2019-10-13,13.23,nasa_power
2019-10-14,3.42,nasa_power
2019-10-15,4.99,nasa_power
2019-10-16,5.07,nasa_power
2019-10-17,3.43,nasa_power
2019-10-18,13.9,nasa_power
2019-10-19,36.09,nasa_power
2019-10-20,16.25,nasa_power
2019-10-21,6.32,nasa_power
2019-10-22,5.07,nasa_power
2019-10-23,20.51,nasa_power
2019-10-24,25.17,nasa_power
2019-10-25,24.65,nasa_power
2019-10-26,15.57,nasa_power
2019-10-27,15.15,nasa_power
2019-10-28,8.45,nasa_power
2019-10-29,4.68,nasa_power
2019-10-30,7.92,nasa_power
2019-10-31,6.92,nasa_power
2019-11-01,3.08,nasa_power
2019-11-02,9.11,nasa_power
2019-11-03,8.74,nasa_power
2019-11-04,4.11,nasa_power
2019-11-05,3.27,nasa_power
2019-11-06,3.56,nasa_power
2019-11-07,4.0,nasa_power
2019-11-08,2.19,nasa_power
2019-11-09,3.48,nasa_power
2019-11-10,20.53,nasa_power
2019-11-11,10.6,nasa_power
2019-11-12,3.21,nasa_power
2019-11-13,3.42,nasa_power
2019-11-14,5.81,nasa_power
2019-11-15,2.39,nasa_power
2019-11-16,3.32,nasa_power
2019-11-17,1.6,nasa_power
2019-11-18,0.68,nasa_power
2019-11-19,1.39,nasa_power
2019-11-20,5.68,nasa_power
2019-11-21,2.39,nasa_power
2019-11-22,2.76,nasa_power
2019-11-23,2.17,nasa_power
2019-11-24,2.56,nasa_power
2019-11-25,1.44,nasa_power
2019-11-26,2.02,nasa_power
2019-11-27,3.01,nasa_power
2019-11-28,1.81,nasa_power
2019-11-29,1.82,nasa_power
2019-11-30,1.62,nasa_power
2019-12-01,3.88,nasa_power
2019-12-02,0.9,nasa_power
2019-12-03,1.09,nasa_power
2019-12-04,0.91,nasa_power
2019-12-05,1.47,nasa_power
2019-12-06,1.56,nasa_power
2019-12-07,7.88,nasa_power
2019-12-08,8.09,nasa_power
2019-12-09,2.04,nasa_power
2019-12-10,4.36,nasa_power
2019-12-11,3.58,nasa_power
2019-12-12,1.22,nasa_power
2019-12-13,0.91,nasa_power
2019-12-14,0.84,nasa_power
2019-12-15,0.99,nasa_power
2019-12-16,0.34,nasa_power
2019-12-17,0.21,nasa_power
2019-12-18,0.15,nasa_power
2019-12-19,0.29,nasa_power
2019-12-20,0.14,nasa_power
2019-12-21,0.18,nasa_power
2019-12-22,1.38,nasa_power
2019-12-23,0.31,nasa_power
2019-12-24,0.07,nasa_power
2019-12-25,0.06,nasa_power
2019-12-26,0.12,nasa_power
2019-12-27,0.6,nasa_power
2019-12-28,1.23,nasa_power
2019-12-29,0.33,nasa_power
2019-12-30,1.37,nasa_power
2019-12-31,0.17,nasa_power
2020-01-01,0.01,nasa_power
2020-01-02,0.01,nasa_power
2020-01-03,0.0,nasa_power
2020-01-04,0.0,nasa_power
2020-01-05,0.0,nasa_power
2020-01-06,0.0,nasa_power
2020-01-07,0.0,nasa_power
2020-01-08,0.01,nasa_power
2020-01-09,0.12,nasa_power
2020-01-10,0.22,nasa_power
2020-01-11,1.62,nasa_power
2020-01-12,0.27,nasa_power
2020-01-13,0.69,nasa_power
2020-01-14,1.34,nasa_power
2020-01-15,0.18,nasa_power
2020-01-16,0.1,nasa_power
2020-01-17,0.17,nasa_power
2020-01-18,0.55,nasa_power
2020-01-19,0.39,nasa_power
2020-01-20,0.88,nasa_power
2020-01-21,0.1,nasa_power
2020-01-22,0.07,nasa_power
2020-01-23,0.07,nasa_power
2020-01-24,0.12,nasa_power
2020-01-25,0.01,nasa_power
2020-01-26,0.01,nasa_power
2020-01-27,0.01,nasa_power
2020-01-28,0.14,nasa_power
2020-01-29,0.11,nasa_power
2020-01-30,0.21,nasa_power
2020-01-31,0.19,nasa_power
2020-02-01,0.2,nasa_power
2020-02-02,0.12,nasa_power
2020-02-03,0.05,nasa_power
2020-02-04,0.05,nasa_power
2020-02-05,0.06,nasa_power
2020-02-06,0.08,nasa_power
2020-02-07,0.09,nasa_power
2020-02-08,0.06,nasa_power
2020-02-09,0.05,nasa_power
2020-02-10,1.89,nasa_power
2020-02-11,0.04,nasa_power
2020-02-12,0.01,nasa_power
2020-02-13,0.05,nasa_power
2020-02-14,0.01,nasa_power
2020-02-15,0.01,nasa_power
2020-02-16,0.04,nasa_power
2020-02-17,0.2,nasa_power
2020-02-18,0.57,nasa_power
2020-02-19,0.69,nasa_power
2020-02-20,0.32,nasa_power
2020-02-21,1.01,nasa_power
2020-02-22,0.62,nasa_power
2020-02-23,0.86,nasa_power
2020-02-24,0.59,nasa_power
2020-02-25,0.97,nasa_power
2020-02-26,0.07,nasa_power
2020-02-27,1.15,nasa_power
2020-02-28,2.8,nasa_power
2020-02-29,0.88,nasa_power
2020-03-01,1.67,nasa_power
2020-03-02,7.45,nasa_power
2020-03-03,9.06,nasa_power
2020-03-04,5.71,nasa_power
2020-03-05,7.75,nasa_power
2020-03-06,5.9,nasa_power
2020-03-07,4.82,nasa_power
2020-03-08,1.13,nasa_power
2020-03-09,22.29,nasa_power
2020-03-10,8.06,nasa_power
2020-03-11,11.05,nasa_power
2020-03-12,1.19,nasa_power
2020-03-13,4.4,nasa_power
2020-03-14,11.1,nasa_power
2020-03-15,12.36,nasa_power
2020-03-16,1.12,nasa_power
2020-03-17,0.52,nasa_power
2020-03-18,1.24,nasa_power
2020-03-19,2.39,nasa_power
2020-03-20,0.69,nasa_power
2020-03-21,1.05,nasa_power
2020-03-22,7.38,nasa_power
2020-03-23,9.85,nasa_power
2020-03-24,8.66,nasa_power
2020-03-25,3.98,nasa_power
2020-03-26,2.6,nasa_power
2020-03-27,5.69,nasa_power
2020-03-28,3.31,nasa_power
2020-03-29,2.08,nasa_power
2020-03-30,1.64,nasa_power
2020-03-31,3.65,nasa_power
2020-04-01,6.69,nasa_power
2020-04-02,2.43,nasa_power
2020-04-03,2.42,nasa_power
2020-04-04,10.22,nasa_power
2020-04-05,3.12,nasa_power
2020-04-06,3.42,nasa_power
2020-04-07,3.06,nasa_power
2020-04-08,3.76,nasa_power
2020-04-09,4.15,nasa_power
2020-04-10,7.4,nasa_power
2020-04-11,12.89,nasa_power
2020-04-12,7.38,nasa_power
2020-04-13,5.04,nasa_power
2020-04-14,6.59,nasa_power
2020-04-15,3.98,nasa_power
2020-04-16,4.0,nasa_power
2020-04-17,3.83,nasa_power
2020-04-18,1.81,nasa_power
2020-04-19,4.94,nasa_power
2020-04-20,1.91,nasa_power
2020-04-21,0.73,nasa_power
2020-04-22,3.81,nasa_power
2020-04-23,3.14,nasa_power
2020-04-24,2.9,nasa_power
2020-04-25,3.08,nasa_power
2020-04-26,22.98,nasa_power
2020-04-27,2.28,nasa_power
2020-04-28,1.52,nasa_power
2020-04-29,2.86,nasa_power
2020-04-30,15.52,nasa_power
2020-05-01,1.09,nasa_power
2020-05-02,2.25,nasa_power
2020-05-03,8.72,nasa_power
2020-05-04,3.26,nasa_power
2020-05-05,1.57,nasa_power
2020-05-06,12.05,nasa_power
2020-05-07,10.0,nasa_power
2020-05-08,12.91,nasa_power
2020-05-09,9.53,nasa_power
2020-05-10,23.69,nasa_power
2020-05-11,10.7,nasa_power
2020-05-12,1.88,nasa_power
2020-05-13,1.89,nasa_power
2020-05-14,3.23,nasa_power
2020-05-15,5.23,nasa_power
2020-05-16,4.04,nasa_power
2020-05-17,37.86,nasa_power
2020-05-18,6.58,nasa_power
2020-05-19,2.37,nasa_power
2020-05-20,2.46,nasa_power
2020-05-21,5.49,nasa_power
2020-05-22,6.02,nasa_power
2020-05-23,4.42,nasa_power
2020-05-24,7.0,nasa_power
2020-05-25,18.7,nasa_power
2020-05-26,12.7,nasa_power
2020-05-27,8.83,nasa_power
2020-05-28,5.49,nasa_power
2020-05-29,7.26,nasa_power
2020-05-30,17.27,nasa_power
2020-05-31,14.94,nasa_power
2020-06-01,9.9,nasa_power
2020-06-02,13.17,nasa_power
2020-06-03,4.92,nasa_power
2020-06-04,20.98,nasa_power
2020-06-05,10.69,nasa_power
2020-06-06,13.36,nasa_power
2020-06-07,5.75,nasa_power
2020-06-08,3.55,nasa_power
2020-06-09,8.31,nasa_power
2020-06-10,17.39,nasa_power
2020-06-11,14.31,nasa_power
2020-06-12,13.6,nasa_power
2020-06-13,16.83,nasa_power
2020-06-14,24.43,nasa_power
2020-06-15,8.5,nasa_power
2020-06-16,5.91,nasa_power
2020-06-17,13.54,nasa_power
2020-06-18,9.23,nasa_power
2020-06-19,8.04,nasa_power
2020-06-20,5.54,nasa_power
2020-06-21,3.45,nasa_power
2020-06-22,4.93,nasa_power
2020-06-23,7.52,nasa_power
2020-06-24,7.92,nasa_power
2020-06-25,15.93,nasa_power
2020-06-26,13.06,nasa_power
2020-06-27,18.01,nasa_power
2020-06-28,18.92,nasa_power
2020-06-29,18.98,nasa_power
2020-06-30,8.07,nasa_power
2020-07-01,4.2,nasa_power
2020-07-02,12.84,nasa_power
2020-07-03,12.32,nasa_power
2020-07-04,12.92,nasa_power
2020-07-05,2.03,nasa_power
2020-07-06,0.93,nasa_power
2020-07-07,2.35,nasa_power
2020-07-08,3.63,nasa_power
2020-07-09,12.0,nasa_power
2020-07-10,14.76,nasa_power
2020-07-11,7.31,nasa_power
2020-07-12,13.1,nasa_power
2020-07-13,2.17,nasa_power
2020-07-14,2.86,nasa_power
2020-07-15,0.19,nasa_power
2020-07-16,0.23,nasa_power
2020-07-17,2.06,nasa_power
2020-07-18,1.95,nasa_power
2020-07-19,2.38,nasa_power
2020-07-20,3.23,nasa_power
2020-07-21,4.3,nasa_power
2020-07-22,5.17,nasa_power
2020-07-23,3.19,nasa_power
2020-07-24,1.32,nasa_power
2020-07-25,0.98,nasa_power
2020-07-26,1.72,nasa_power
2020-07-27,2.15,nasa_power
2020-07-28,0.97,nasa_power
2020-07-29,1.22,nasa_power
2020-07-30,0.52,nasa_power
2020-07-31,0.63,nasa_power
2020-08-01,0.36,nasa_power
2020-08-02,0.06,nasa_power
2020-08-03,0.03,nasa_power
2020-08-04,0.0,nasa_power
2020-08-05,0.01,nasa_power
2020-08-06,0.03,nasa_power
2020-08-07,0.14,nasa_power
2020-08-08,0.21,nasa_power
2020-08-09,0.0,nasa_power
2020-08-10,0.0,nasa_power
2020-08-11,0.0,nasa_power
2020-08-12,0.0,nasa_power
2020-08-13,0.0,nasa_power
2020-08-14,1.95,nasa_power
2020-08-15,6.56,nasa_power
2020-08-16,1.91,nasa_power
2020-08-17,1.13,nasa_power
2020-08-18,1.34,nasa_power
2020-08-19,1.34,nasa_power
2020-08-20,0.66,nasa_power
2020-08-21,0.91,nasa_power
2020-08-22,0.51,nasa_power
2020-08-23,0.24,nasa_power
2020-08-24,0.12,nasa_power
2020-08-25,0.05,nasa_power
2020-08-26,0.12,nasa_power
2020-08-27,1.38,nasa_power
2020-08-28,2.24,nasa_power
2020-08-29,0.33,nasa_power
2020-08-30,0.33,nasa_power
2020-08-31,0.47,nasa_power
2020-09-01,0.5,nasa_power
2020-09-02,0.33,nasa_power
2020-09-03,0.75,nasa_power
2020-09-04,0.33,nasa_power
2020-09-05,0.31,nasa_power
2020-09-06,0.39,nasa_power
2020-09-07,0.41,nasa_power
2020-09-08,1.5,nasa_power
2020-09-09,2.21,nasa_power
2020-09-10,4.48,nasa_power
2020-09-11,2.41,nasa_power
2020-09-12,13.38,nasa_power
2020-09-13,7.1,nasa_power
2020-09-14,6.98,nasa_power
2020-09-15,9.39,nasa_power
2020-09-16,15.5,nasa_power
2020-09-17,8.2,nasa_power
2020-09-18,0.62,nasa_power
2020-09-19,9.61,nasa_power
2020-09-20,5.13,nasa_power
2020-09-21,7.2,nasa_power
2020-09-22,7.57,nasa_power
2020-09-23,33.25,nasa_power
2020-09-24,5.31,nasa_power
2020-09-25,3.41,nasa_power
2020-09-26,2.51,nasa_power
2020-09-27,4.3,nasa_power
2020-09-28,11.22,nasa_power
2020-09-29,5.02,nasa_power
2020-09-30,6.82,nasa_power
2020-10-01,4.21,nasa_power
2020-10-02,2.33,nasa_power
2020-10-03,1.12,nasa_power
2020-10-04,3.78,nasa_power
2020-10-05,3.73,nasa_power
2020-10-06,6.12,nasa_power
2020-10-07,4.28,nasa_power
2020-10-08,3.51,nasa_power
2020-10-09,17.96,nasa_power
2020-10-10,14.78,nasa_power
2020-10-11,4.66,nasa_power
2020-10-12,2.75,nasa_power
2020-10-13,13.4,nasa_power
2020-10-14,16.47,nasa_power
2020-10-15,15.97,nasa_power
2020-10-16,12.15,nasa_power
2020-10-17,8.79,nasa_power
2020-10-18,8.31,nasa_power
2020-10-19,9.04,nasa_power
2020-10-20,8.99,nasa_power
2020-10-21,2.25,nasa_power
2020-10-22,6.65,nasa_power
2020-10-23,4.99,nasa_power
2020-10-24,6.23,nasa_power
2020-10-25,14.68,nasa_power
2020-10-26,6.17,nasa_power
2020-10-27,8.75,nasa_power
2020-10-28,50.66,nasa_power
2020-10-29,20.7,nasa_power
2020-10-30,28.47,nasa_power
2020-10-31,29.65,nasa_power
2020-11-01,28.01,nasa_power
2020-11-02,4.09,nasa_power
2020-11-03,3.76,nasa_power
2020-11-04,3.06,nasa_power
2020-11-05,5.72,nasa_power
2020-11-06,4.58,nasa_power
2020-11-07,5.43,nasa_power
2020-11-08,6.03,nasa_power
2020-11-09,6.45,nasa_power
2020-11-10,6.65,nasa_power
2020-11-11,9.58,nasa_power
2020-11-12,5.61,nasa_power
2020-11-13,4.81,nasa_power
2020-11-14,4.65,nasa_power
2020-11-15,2.56,nasa_power
2020-11-16,4.71,nasa_power
2020-11-17,6.38,nasa_power
2020-11-18,6.48,nasa_power
2020-11-19,2.42,nasa_power
2020-11-20,3.53,nasa_power
2020-11-21,9.12,nasa_power
2020-11-22,21.85,nasa_power
2020-11-23,7.74,nasa_power
2020-11-24,5.18,nasa_power
2020-11-25,14.78,nasa_power
2020-11-26,36.98,nasa_power
2020-11-27,3.23,nasa_power
2020-11-28,3.69,nasa_power
2020-11-29,2.5,nasa_power
2020-11-30,4.17,nasa_power
2020-12-01,8.85,nasa_power
2020-12-02,0.68,nasa_power
2020-12-03,0.27,nasa_power
2020-12-04,0.2,nasa_power
2020-12-05,0.25,nasa_power
2020-12-06,0.45,nasa_power
2020-12-07,5.58,nasa_power
2020-12-08,3.39,nasa_power
2020-12-09,2.28,nasa_power
2020-12-10,2.19,nasa_power
2020-12-11,3.77,nasa_power
2020-12-12,4.42,nasa_power
2020-12-13,4.53,nasa_power
2020-12-14,4.15,nasa_power
2020-12-15,4.15,nasa_power
2020-12-16,4.6,nasa_power
2020-12-17,1.86,nasa_power
2020-12-18,1.75,nasa_power
2020-12-19,1.37,nasa_power
2020-12-20,0.83,nasa_power
2020-12-21,1.1,nasa_power
2020-12-22,2.12,nasa_power
2020-12-23,1.35,nasa_power
2020-12-24,0.41,nasa_power
2020-12-25,1.23,nasa_power
2020-12-26,1.1,nasa_power
2020-12-27,0.07,nasa_power
2020-12-28,0.68,nasa_power
2020-12-29,0.0,nasa_power
2020-12-30,0.05,nasa_power
2020-12-31,0.22,nasa_power
2021-01-01,1.74,nasa_power
2021-01-02,3.12,nasa_power
2021-01-03,3.26,nasa_power
2021-01-04,4.16,nasa_power
2021-01-05,5.05,nasa_power
2021-01-06,7.76,nasa_power
2021-01-07,2.8,nasa_power
2021-01-08,5.27,nasa_power
2021-01-09,4.37,nasa_power
2021-01-10,3.78,nasa_power
2021-01-11,2.18,nasa_power
2021-01-12,3.82,nasa_power
2021-01-13,3.67,nasa_power
2021-01-14,1.46,nasa_power
2021-01-15,1.32,nasa_power
2021-01-16,1.4,nasa_power
2021-01-17,2.8,nasa_power
2021-01-18,3.26,nasa_power
2021-01-19,5.13,nasa_power
2021-01-20,2.73,nasa_power
2021-01-21,0.38,nasa_power
2021-01-22,0.82,nasa_power
2021-01-23,0.02,nasa_power
2021-01-24,0.01,nasa_power
2021-01-25,0.05,nasa_power
2021-01-26,0.57,nasa_power
2021-01-27,1.12,nasa_power
2021-01-28,1.37,nasa_power
2021-01-29,3.63,nasa_power
2021-01-30,4.04,nasa_power
2021-01-31,0.54,nasa_power
2021-02-01,0.4,nasa_power
2021-02-02,0.17,nasa_power
2021-02-03,0.53,nasa_power
2021-02-04,0.28,nasa_power
2021-02-05,3.65,nasa_power
2021-02-06,1.47,nasa_power
2021-02-07,0.97,nasa_power
2021-02-08,2.55,nasa_power
2021-02-09,2.66,nasa_power
2021-02-10,1.65,nasa_power
2021-02-11,3.44,nasa_power
2021-02-12,4.5,nasa_power
2021-02-13,3.25,nasa_power
2021-02-14,7.64,nasa_power
2021-02-15,11.78,nasa_power
2021-02-16,10.42,nasa_power
2021-02-17,13.93,nasa_power
2021-02-18,6.44,nasa_power
2021-02-19,1.95,nasa_power
2021-02-20,0.51,nasa_power
2021-02-21,0.92,nasa_power
2021-02-22,0.45,nasa_power
2021-02-23,0.73,nasa_power
2021-02-24,2.65,nasa_power
2021-02-25,7.12,nasa_power
2021-02-26,1.39,nasa_power
2021-02-27,3.92,nasa_power
2021-02-28,5.1,nasa_power
2021-03-01,2.1,nasa_power
2021-03-02,1.6,nasa_power
2021-03-03,4.16,nasa_power
2021-03-04,5.0,nasa_power
2021-03-05,5.03,nasa_power
2021-03-06,10.17,nasa_power
2021-03-07,9.65,nasa_power
2021-03-08,4.88,nasa_power
2021-03-09,13.52,nasa_power
2021-03-10,3.97,nasa_power
2021-03-11,3.32,nasa_power
2021-03-12,9.41,nasa_power
2021-03-13,11.56,nasa_power
2021-03-14,11.33,nasa_power
2021-03-15,5.96,nasa_power
2021-03-16,14.79,nasa_power
2021-03-17,39.75,nasa_power
2021-03-18,1.7,nasa_power
2021-03-19,2.34,nasa_power
2021-03-20,2.53,nasa_power
2021-03-21,3.71,nasa_power
2021-03-22,24.73,nasa_power
2021-03-23,7.05,nasa_power
2021-03-24,10.79,nasa_power
2021-03-25,6.49,nasa_power
2021-03-26,5.52,nasa_power
2021-03-27,2.24,nasa_power
2021-03-28,2.47,nasa_power
2021-03-29,2.14,nasa_power
2021-03-30,1.08,nasa_power
2021-03-31,3.0,nasa_power
2021-04-01,0.21,nasa_power
2021-04-02,0.39,nasa_power
2021-04-03,0.59,nasa_power
2021-04-04,0.8,nasa_power
2021-04-05,1.36,nasa_power
2021-04-06,1.89,nasa_power
2021-04-07,1.56,nasa_power
2021-04-08,0.91,nasa_power
2021-04-09,4.5,nasa_power
2021-04-10,1.07,nasa_power
2021-04-11,0.79,nasa_power
2021-04-12,1.27,nasa_power
2021-04-13,0.95,nasa_power
2021-04-14,5.72,nasa_power
2021-04-15,0.54,nasa_power
2021-04-16,9.95,nasa_power
2021-04-17,8.3,nasa_power
2021-04-18,26.17,nasa_power
2021-04-19,8.12,nasa_power
2021-04-20,8.51,nasa_power
2021-04-21,3.58,nasa_power
2021-04-22,8.68,nasa_power
2021-04-23,8.96,nasa_power
2021-04-24,10.91,nasa_power
2021-04-25,7.84,nasa_power
2021-04-26,3.88,nasa_power
2021-04-27,4.47,nasa_power
2021-04-28,7.21,nasa_power
2021-04-29,0.68,nasa_power
2021-04-30,1.93,nasa_power
2021-05-01,1.03,nasa_power
2021-05-02,3.33,nasa_power
2021-05-03,3.95,nasa_power
2021-05-04,2.17,nasa_power
2021-05-05,1.51,nasa_power
2021-05-06,3.32,nasa_power
2021-05-07,1.42,nasa_power
2021-05-08,1.83,nasa_power
2021-05-09,1.0,nasa_power
2021-05-10,0.7,nasa_power
2021-05-11,0.96,nasa_power
2021-05-12,2.57,nasa_power
2021-05-13,5.32,nasa_power
2021-05-14,6.72,nasa_power
2021-05-15,9.42,nasa_power
2021-05-16,3.6,nasa_power
2021-05-17,8.42,nasa_power
2021-05-18,12.33,nasa_power
2021-05-19,3.63,nasa_power
2021-05-20,5.26,nasa_power
2021-05-21,4.6,nasa_power
2021-05-22,3.92,nasa_power
2021-05-23,1.52,nasa_power
2021-05-24,1.19,nasa_power
2021-05-25,6.96,nasa_power
2021-05-26,4.13,nasa_power
2021-05-27,7.92,nasa_power
2021-05-28,6.78,nasa_power
2021-05-29,4.43,nasa_power
2021-05-30,10.51,nasa_power
2021-05-31,13.74,nasa_power
2021-06-01,2.17,nasa_power
2021-06-02,8.02,nasa_power
2021-06-03,4.28,nasa_power
2021-06-04,9.58,nasa_power
2021-06-05,6.93,nasa_power
2021-06-06,4.29,nasa_power
2021-06-07,6.32,nasa_power
2021-06-08,3.74,nasa_power
2021-06-09,4.95,nasa_power
2021-06-10,6.12,nasa_power
2021-06-11,3.5,nasa_power
2021-06-12,3.14,nasa_power
2021-06-13,0.82,nasa_power
2021-06-14,3.63,nasa_power
2021-06-15,6.83,nasa_power
2021-06-16,7.5,nasa_power
2021-06-17,0.72,nasa_power
2021-06-18,2.38,nasa_power
2021-06-19,5.2,nasa_power
2021-06-20,18.03,nasa_power
2021-06-21,5.25,nasa_power
2021-06-22,5.85,nasa_power
2021-06-23,11.59,nasa_power
2021-06-24,4.21,nasa_power
2021-06-25,25.06,nasa_power
2021-06-26,8.44,nasa_power
2021-06-27,3.29,nasa_power
2021-06-28,4.59,nasa_power
2021-06-29,4.57,nasa_power
2021-06-30,5.44,nasa_power
2021-07-01,8.17,nasa_power
2021-07-02,12.79,nasa_power
