date,precip_mm,source
2019-04-03,5.28,nasa_power
2019-04-04,16.22,nasa_power
2019-04-05,12.35,nasa_power
2019-04-06,5.81,nasa_power
2019-04-07,8.62,nasa_power
2019-04-08,8.56,nasa_power
2019-04-09,6.1,nasa_power
2019-04-10,10.84,nasa_power
2019-04-11,10.75,nasa_power
2019-04-12,2.62,nasa_power
2019-04-13,4.21,nasa_power
2019-04-14,30.9,nasa_power
2019-04-15,16.29,nasa_power
2019-04-16,1.6,nasa_power
2019-04-17,0.57,nasa_power
2019-04-18,2.75,nasa_power
2019-04-19,4.01,nasa_power
2019-04-20,9.84,nasa_power
2019-04-21,1.95,nasa_power
2019-04-22,13.35,nasa_power
2019-04-23,9.08,nasa_power
2019-04-24,1.51,nasa_power
2019-04-25,4.2,nasa_power
2019-04-26,8.07,nasa_power
2019-04-27,1.08,nasa_power
2019-04-28,4.22,nasa_power
2019-04-29,10.02,nasa_power
2019-04-30,3.82,nasa_power
2019-05-01,6.07,nasa_power
2019-05-02,6.16,nasa_power
2019-05-03,16.7,nasa_power
2019-05-04,3.25,nasa_power
2019-05-05,1.21,nasa_power
2019-05-06,10.31,nasa_power
2019-05-07,12.11,nasa_power
2019-05-08,7.48,nasa_power
2019-05-09,8.62,nasa_power
2019-05-10,0.32,nasa_power
2019-05-11,4.99,nasa_power
2019-05-12,4.84,nasa_power
2019-05-13,10.45,nasa_power
2019-05-14,23.84,nasa_power
2019-05-15,12.45,nasa_power
2019-05-16,2.02,nasa_power
2019-05-17,2.8,nasa_power
2019-05-18,11.44,nasa_power
2019-05-19,3.46,nasa_power
2019-05-20,33.15,nasa_power
2019-05-21,5.03,nasa_power
2019-05-22,8.43,nasa_power
2019-05-23,11.64,nasa_power
2019-05-24,4.67,nasa_power
2019-05-25,12.61,nasa_power
2019-05-26,5.83,nasa_power
2019-05-27,6.97,nasa_power
2019-05-28,2.54,nasa_power
2019-05-29,5.19,nasa_power
2019-05-30,8.3,nasa_power
2019-05-31,18.07,nasa_power
2019-06-01,14.41,nasa_power
2019-06-02,4.0,nasa_power
2019-06-03,2.48,nasa_power
2019-06-04,11.0,nasa_power
2019-06-05,10.68,nasa_power
2019-06-06,4.46,nasa_power
2019-06-07,10.8,nasa_power
2019-06-08,4.43,nasa_power
2019-06-09,2.68,nasa_power
2019-06-10,7.31,nasa_power
2019-06-11,0.53,nasa_power
2019-06-12,0.23,nasa_power
2019-06-13,2.49,nasa_power
2019-06-14,10.7,nasa_power
2019-06-15,5.34,nasa_power
2019-06-16,3.2,nasa_power
2019-06-17,2.86,nasa_power
2019-06-18,1.77,nasa_power
2019-06-19,2.52,nasa_power
2019-06-20,8.24,nasa_power
2019-06-21,5.15,nasa_power
2019-06-22,9.44,nasa_power
2019-06-23,15.37,nasa_power
2019-06-24,17.15,nasa_power
2019-06-25,11.08,nasa_power
2019-06-26,3.44,nasa_power
2019-06-27,4.53,nasa_power
2019-06-28,11.61,nasa_power
2019-06-29,1.81,nasa_power
2019-06-30,2.78,nasa_power
2019-07-01,3.34,nasa_power
2019-07-02,5.13,nasa_power
2019-07-03,8.48,nasa_power
2019-07-04,9.66,nasa_power
2019-07-05,4.3,nasa_power
2019-07-06,2.8,nasa_power
2019-07-07,4.83,nasa_power
2019-07-08,5.59,nasa_power
2019-07-09,3.06,nasa_power
2019-07-10,2.13,nasa_power
2019-07-11,1.23,nasa_power
2019-07-12,3.36,nasa_power
2019-07-13,2.62,nasa_power
2019-07-14,0.21,nasa_power
2019-07-15,1.3,nasa_power
2019-07-16,3.76,nasa_power
2019-07-17,3.27,nasa_power
2019-07-18,4.44,nasa_power
2019-07-19,10.48,nasa_power
2019-07-20,4.41,nasa_power
2019-07-21,3.4,nasa_power
2019-07-22,3.55,nasa_power
2019-07-23,1.91,nasa_power
2019-07-24,1.79,nasa_power
2019-07-25,1.82,nasa_power
2019-07-26,3.6,nasa_power
2019-07-27,2.14,nasa_power
2019-07-28,0.78,nasa_power
2019-07-29,1.94,nasa_power
2019-07-30,3.44,nasa_power
2019-07-31,1.06,nasa_power
2019-08-01,0.67,nasa_power
2019-08-02,1.0,nasa_power
2019-08-03,2.22,nasa_power
2019-08-04,0.63,nasa_power
2019-08-05,1.07,nasa_power
2019-08-06,1.33,nasa_power
2019-08-07,1.76,nasa_power
2019-08-08,1.62,nasa_power
2019-08-09,1.74,nasa_power
2019-08-10,1.25,nasa_power
2019-08-11,0.52,nasa_power
2019-08-12,0.71,nasa_power
2019-08-13,0.89,nasa_power
2019-08-14,0.63,nasa_power
2019-08-15,0.35,nasa_power
2019-08-16,0.67,nasa_power
2019-08-17,0.62,nasa_power
2019-08-18,0.81,nasa_power
2019-08-19,3.49,nasa_power
2019-08-20,1.97,nasa_power
2019-08-21,2.1,nasa_power
2019-08-22,1.63,nasa_power
2019-08-23,2.0,nasa_power
2019-08-24,2.25,nasa_power
2019-08-25,3.21,nasa_power
2019-08-26,2.64,nasa_power
2019-08-27,1.8,nasa_power
2019-08-28,1.66,nasa_power
2019-08-29,2.18,nasa_power
2019-08-30,2.96,nasa_power
2019-08-31,5.62,nasa_power
2019-09-01,8.02,nasa_power
2019-09-02,5.89,nasa_power
2019-09-03,1.21,nasa_power
2019-09-04,3.42,nasa_power
2019-09-05,11.66,nasa_power
2019-09-06,2.3,nasa_power
2019-09-07,3.81,nasa_power
2019-09-08,4.53,nasa_power
2019-09-09,4.21,nasa_power
2019-09-10,3.8,nasa_power
2019-09-11,2.97,nasa_power
2019-09-12,5.74,nasa_power
2019-09-13,8.16,nasa_power
2019-09-14,4.07,nasa_power
2019-09-15,8.46,nasa_power
2019-09-16,1.86,nasa_power
2019-09-17,2.08,nasa_power
2019-09-18,8.49,nasa_power
2019-09-19,11.11,nasa_power
2019-09-20,12.06,nasa_power
2019-09-21,10.34,nasa_power
2019-09-22,10.65,nasa_power
2019-09-23,3.45,nasa_power
2019-09-24,2.42,nasa_power
2019-09-25,3.92,nasa_power
2019-09-26,3.34,nasa_power
2019-09-27,6.78,nasa_power
2019-09-28,6.34,nasa_power
2019-09-29,3.41,nasa_power
2019-09-30,3.08,nasa_power
2019-10-01,9.63,nasa_power
2019-10-02,3.58,nasa_power
2019-10-03,9.07,nasa_power
2019-10-04,13.94,nasa_power
2019-10-05,8.33,nasa_power
2019-10-06,3.62,nasa_power
2019-10-07,6.66,nasa_power
2019-10-08,5.22,nasa_power
2019-10-09,14.09,nasa_power
2019-10-10,7.53,nasa_power
2019-10-11,10.81,nasa_power
2019-10-12,29.42,nasa_power
2019-10-13,12.82,nasa_power
2019-10-14,3.47,nasa_power
2019-10-15,4.75,nasa_power
2019-10-16,5.06,nasa_power
2019-10-17,3.1,nasa_power
2019-10-18,11.24,nasa_power
2019-10-19,24.4,nasa_power
2019-10-20,14.77,nasa_power
2019-10-21,3.45,nasa_power
2019-10-22,2.58,nasa_power
2019-10-23,10.24,nasa_power
2019-10-24,19.11,nasa_power
2019-10-25,17.03,nasa_power
2019-10-26,12.36,nasa_power
2019-10-27,10.36,nasa_power
2019-10-28,13.01,nasa_power
2019-10-29,7.78,nasa_power
2019-10-30,6.98,nasa_power
2019-10-31,6.28,nasa_power
2019-11-01,3.32,nasa_power
2019-11-02,7.47,nasa_power
2019-11-03,5.69,nasa_power
2019-11-04,3.22,nasa_power
2019-11-05,2.58,nasa_power
2019-11-06,2.69,nasa_power
2019-11-07,3.55,nasa_power
2019-11-08,1.95,nasa_power
2019-11-09,2.66,nasa_power
2019-11-10,19.34,nasa_power
2019-11-11,8.94,nasa_power
2019-11-12,3.9,nasa_power
2019-11-13,3.32,nasa_power
2019-11-14,6.27,nasa_power
2019-11-15,2.73,nasa_power
2019-11-16,4.07,nasa_power
2019-11-17,1.87,nasa_power
2019-11-18,0.75,nasa_power
2019-11-19,1.43,nasa_power
2019-11-20,4.14,nasa_power
2019-11-21,2.27,nasa_power
2019-11-22,2.14,nasa_power
2019-11-23,1.88,nasa_power
2019-11-24,1.76,nasa_power
2019-11-25,1.09,nasa_power
2019-11-26,1.75,nasa_power
2019-11-27,3.68,nasa_power
2019-11-28,2.15,nasa_power
2019-11-29,2.43,nasa_power
2019-11-30,2.0,nasa_power
2019-12-01,4.8,nasa_power
2019-12-02,1.63,nasa_power
2019-12-03,1.55,nasa_power
2019-12-04,2.15,nasa_power
2019-12-05,3.05,nasa_power
2019-12-06,1.37,nasa_power
2019-12-07,6.33,nasa_power
2019-12-08,6.2,nasa_power
2019-12-09,1.87,nasa_power
2019-12-10,4.17,nasa_power
2019-12-11,3.98,nasa_power
2019-12-12,1.76,nasa_power
2019-12-13,1.04,nasa_power
2019-12-14,1.04,nasa_power
2019-12-15,1.47,nasa_power
2019-12-16,0.53,nasa_power
2019-12-17,0.42,nasa_power
2019-12-18,0.37,nasa_power
2019-12-19,0.79,nasa_power
2019-12-20,0.34,nasa_power
2019-12-21,0.33,nasa_power
2019-12-22,0.96,nasa_power
2019-12-23,0.29,nasa_power
2019-12-24,0.13,nasa_power
2019-12-25,0.08,nasa_power
2019-12-26,0.2,nasa_power
2019-12-27,0.61,nasa_power
2019-12-28,1.14,nasa_power
2019-12-29,0.53,nasa_power
2019-12-30,1.42,nasa_power
2019-12-31,0.36,nasa_power
2020-01-01,0.09,nasa_power
2020-01-02,0.05,nasa_power
2020-01-03,0.0,nasa_power
2020-01-04,0.0,nasa_power
2020-01-05,0.0,nasa_power
2020-01-06,0.0,nasa_power
2020-01-07,0.0,nasa_power
2020-01-08,0.05,nasa_power
2020-01-09,0.72,nasa_power
2020-01-10,0.78,nasa_power
2020-01-11,1.63,nasa_power
2020-01-12,0.3,nasa_power
2020-01-13,0.84,nasa_power
2020-01-14,1.29,nasa_power
2020-01-15,0.29,nasa_power
2020-01-16,0.15,nasa_power
2020-01-17,0.28,nasa_power
2020-01-18,0.66,nasa_power
2020-01-19,0.59,nasa_power
2020-01-20,0.88,nasa_power
2020-01-21,0.27,nasa_power
2020-01-22,0.22,nasa_power
2020-01-23,0.27,nasa_power
2020-01-24,0.47,nasa_power
2020-01-25,0.06,nasa_power
2020-01-26,0.06,nasa_power
2020-01-27,0.04,nasa_power
2020-01-28,0.63,nasa_power
2020-01-29,0.48,nasa_power
2020-01-30,0.96,nasa_power
2020-01-31,0.29,nasa_power
2020-02-01,0.3,nasa_power
2020-02-02,0.23,nasa_power
2020-02-03,0.12,nasa_power
2020-02-04,0.07,nasa_power
2020-02-05,0.23,nasa_power
2020-02-06,0.29,nasa_power
2020-02-07,0.43,nasa_power
2020-02-08,0.31,nasa_power
2020-02-09,0.26,nasa_power
2020-02-10,5.59,nasa_power
2020-02-11,0.14,nasa_power
2020-02-12,0.05,nasa_power
2020-02-13,0.21,nasa_power
2020-02-14,0.06,nasa_power
2020-02-15,0.04,nasa_power
2020-02-16,0.06,nasa_power
2020-02-17,0.25,nasa_power
2020-02-18,0.52,nasa_power
2020-02-19,0.65,nasa_power
2020-02-20,0.49,nasa_power
2020-02-21,1.25,nasa_power
2020-02-22,0.97,nasa_power
2020-02-23,1.28,nasa_power
2020-02-24,0.89,nasa_power
2020-02-25,1.82,nasa_power
2020-02-26,0.16,nasa_power
2020-02-27,1.24,nasa_power
2020-02-28,3.36,nasa_power
2020-02-29,1.05,nasa_power
2020-03-01,2.27,nasa_power
2020-03-02,5.82,nasa_power
2020-03-03,6.66,nasa_power
2020-03-04,4.66,nasa_power
2020-03-05,6.04,nasa_power
2020-03-06,4.96,nasa_power
2020-03-07,4.88,nasa_power
2020-03-08,1.06,nasa_power
2020-03-09,8.37,nasa_power
2020-03-10,3.99,nasa_power
2020-03-11,10.51,nasa_power
2020-03-12,1.87,nasa_power
2020-03-13,4.64,nasa_power
2020-03-14,6.9,nasa_power
2020-03-15,4.48,nasa_power
2020-03-16,1.43,nasa_power
2020-03-17,0.49,nasa_power
2020-03-18,1.61,nasa_power
2020-03-19,4.61,nasa_power
2020-03-20,0.85,nasa_power
2020-03-21,1.67,nasa_power
2020-03-22,5.67,nasa_power
2020-03-23,8.35,nasa_power
2020-03-24,9.21,nasa_power
2020-03-25,2.77,nasa_power
2020-03-26,1.94,nasa_power
2020-03-27,4.36,nasa_power
2020-03-28,2.57,nasa_power
2020-03-29,1.79,nasa_power
2020-03-30,1.98,nasa_power
2020-03-31,3.95,nasa_power
2020-04-01,6.79,nasa_power
2020-04-02,2.57,nasa_power
2020-04-03,2.23,nasa_power
2020-04-04,9.78,nasa_power
2020-04-05,2.25,nasa_power
2020-04-06,2.88,nasa_power
2020-04-07,3.06,nasa_power
2020-04-08,2.76,nasa_power
2020-04-09,3.38,nasa_power
2020-04-10,7.34,nasa_power
2020-04-11,9.43,nasa_power
2020-04-12,6.19,nasa_power
2020-04-13,3.1,nasa_power
2020-04-14,4.79,nasa_power
2020-04-15,2.8,nasa_power
2020-04-16,5.56,nasa_power
2020-04-17,6.21,nasa_power
2020-04-18,2.67,nasa_power
2020-04-19,8.13,nasa_power
2020-04-20,2.92,nasa_power
2020-04-21,1.02,nasa_power
2020-04-22,4.03,nasa_power
2020-04-23,3.98,nasa_power
2020-04-24,3.24,nasa_power
2020-04-25,3.08,nasa_power
2020-04-26,19.79,nasa_power
2020-04-27,1.68,nasa_power
2020-04-28,2.09,nasa_power
2020-04-29,3.02,nasa_power
2020-04-30,14.84,nasa_power
2020-05-01,1.12,nasa_power
2020-05-02,2.27,nasa_power
2020-05-03,8.83,nasa_power
2020-05-04,2.77,nasa_power
2020-05-05,1.3,nasa_power
2020-05-06,8.02,nasa_power
2020-05-07,8.15,nasa_power
2020-05-08,9.4,nasa_power
2020-05-09,8.67,nasa_power
2020-05-10,23.71,nasa_power
2020-05-11,10.73,nasa_power
2020-05-12,2.07,nasa_power
2020-05-13,2.02,nasa_power
2020-05-14,3.06,nasa_power
2020-05-15,4.53,nasa_power
2020-05-16,3.39,nasa_power
2020-05-17,12.28,nasa_power
2020-05-18,5.8,nasa_power
2020-05-19,2.16,nasa_power
2020-05-20,2.58,nasa_power
2020-05-21,5.96,nasa_power
2020-05-22,6.62,nasa_power
2020-05-23,5.28,nasa_power
2020-05-24,7.44,nasa_power
2020-05-25,8.19,nasa_power
2020-05-26,10.67,nasa_power
2020-05-27,7.75,nasa_power
2020-05-28,4.97,nasa_power
2020-05-29,5.69,nasa_power
2020-05-30,15.02,nasa_power
2020-05-31,20.31,nasa_power
2020-06-01,7.52,nasa_power
2020-06-02,7.75,nasa_power
2020-06-03,5.2,nasa_power
2020-06-04,19.87,nasa_power
2020-06-05,11.86,nasa_power
2020-06-06,16.0,nasa_power
2020-06-07,5.83,nasa_power
2020-06-08,4.61,nasa_power
2020-06-09,9.41,nasa_power
2020-06-10,18.39,nasa_power
2020-06-11,25.59,nasa_power
2020-06-12,13.99,nasa_power
2020-06-13,13.96,nasa_power
2020-06-14,24.01,nasa_power
2020-06-15,6.01,nasa_power
2020-06-16,5.2,nasa_power
2020-06-17,11.62,nasa_power
2020-06-18,7.92,nasa_power
2020-06-19,5.32,nasa_power
2020-06-20,6.09,nasa_power
2020-06-21,5.69,nasa_power
2020-06-22,4.67,nasa_power
2020-06-23,5.27,nasa_power
2020-06-24,5.47,nasa_power
2020-06-25,11.6,nasa_power
2020-06-26,11.61,nasa_power
2020-06-27,16.47,nasa_power
2020-06-28,16.39,nasa_power
2020-06-29,14.95,nasa_power
2020-06-30,6.69,nasa_power
2020-07-01,2.46,nasa_power
2020-07-02,10.13,nasa_power
2020-07-03,11.12,nasa_power
2020-07-04,11.9,nasa_power
2020-07-05,2.09,nasa_power
2020-07-06,1.06,nasa_power
2020-07-07,2.39,nasa_power
2020-07-08,3.91,nasa_power
2020-07-09,9.13,nasa_power
2020-07-10,12.43,nasa_power
2020-07-11,6.17,nasa_power
2020-07-12,9.55,nasa_power
2020-07-13,1.46,nasa_power
2020-07-14,2.76,nasa_power
2020-07-15,0.39,nasa_power
2020-07-16,0.32,nasa_power
2020-07-17,2.46,nasa_power
2020-07-18,3.09,nasa_power
2020-07-19,4.19,nasa_power
2020-07-20,3.36,nasa_power
2020-07-21,4.82,nasa_power
2020-07-22,4.61,nasa_power
2020-07-23,2.95,nasa_power
2020-07-24,1.11,nasa_power
2020-07-25,0.88,nasa_power
2020-07-26,2.06,nasa_power
2020-07-27,1.79,nasa_power
2020-07-28,0.6,nasa_power
2020-07-29,1.15,nasa_power
2020-07-30,0.49,nasa_power
2020-07-31,0.4,nasa_power
2020-08-01,0.41,nasa_power
2020-08-02,0.12,nasa_power
2020-08-03,0.09,nasa_power
2020-08-04,0.0,nasa_power
2020-08-05,0.01,nasa_power
2020-08-06,0.03,nasa_power
2020-08-07,0.08,nasa_power
2020-08-08,0.12,nasa_power
2020-08-09,0.0,nasa_power
2020-08-10,0.0,nasa_power
2020-08-11,0.01,nasa_power
2020-08-12,0.01,nasa_power
2020-08-13,0.0,nasa_power
2020-08-14,1.37,nasa_power
2020-08-15,4.11,nasa_power
2020-08-16,1.65,nasa_power
2020-08-17,0.86,nasa_power
2020-08-18,1.16,nasa_power
2020-08-19,2.49,nasa_power
2020-08-20,1.09,nasa_power
2020-08-21,1.38,nasa_power
2020-08-22,0.8,nasa_power
2020-08-23,0.51,nasa_power
2020-08-24,0.1,nasa_power
2020-08-25,0.09,nasa_power
2020-08-26,0.15,nasa_power
2020-08-27,1.23,nasa_power
2020-08-28,2.42,nasa_power
2020-08-29,0.51,nasa_power
2020-08-30,0.51,nasa_power
2020-08-31,0.52,nasa_power
2020-09-01,0.5,nasa_power
2020-09-02,0.36,nasa_power
2020-09-03,1.48,nasa_power
2020-09-04,0.66,nasa_power
2020-09-05,0.54,nasa_power
2020-09-06,0.65,nasa_power
2020-09-07,0.81,nasa_power
2020-09-08,1.8,nasa_power
2020-09-09,2.08,nasa_power
2020-09-10,3.63,nasa_power
2020-09-11,2.0,nasa_power
2020-09-12,5.67,nasa_power
2020-09-13,4.99,nasa_power
2020-09-14,5.38,nasa_power
2020-09-15,6.46,nasa_power
2020-09-16,10.36,nasa_power
2020-09-17,5.01,nasa_power
2020-09-18,0.46,nasa_power
2020-09-19,7.61,nasa_power
2020-09-20,6.14,nasa_power
2020-09-21,6.32,nasa_power
2020-09-22,4.4,nasa_power
2020-09-23,17.9,nasa_power
2020-09-24,2.91,nasa_power
2020-09-25,2.75,nasa_power
2020-09-26,2.17,nasa_power
2020-09-27,2.33,nasa_power
2020-09-28,5.6,nasa_power
2020-09-29,4.6,nasa_power
2020-09-30,5.35,nasa_power
2020-10-01,3.72,nasa_power
2020-10-02,1.84,nasa_power
2020-10-03,0.75,nasa_power
2020-10-04,2.42,nasa_power
2020-10-05,2.34,nasa_power
2020-10-06,5.25,nasa_power
2020-10-07,5.31,nasa_power
2020-10-08,3.9,nasa_power
2020-10-09,9.23,nasa_power
2020-10-10,9.54,nasa_power
2020-10-11,3.81,nasa_power
2020-10-12,3.56,nasa_power
2020-10-13,10.93,nasa_power
2020-10-14,11.08,nasa_power
2020-10-15,10.07,nasa_power
2020-10-16,9.25,nasa_power
2020-10-17,7.32,nasa_power
2020-10-18,5.08,nasa_power
2020-10-19,6.46,nasa_power
2020-10-20,7.48,nasa_power
2020-10-21,1.74,nasa_power
2020-10-22,5.0,nasa_power
2020-10-23,3.98,nasa_power
2020-10-24,4.9,nasa_power
2020-10-25,13.75,nasa_power
2020-10-26,6.09,nasa_power
2020-10-27,7.12,nasa_power
2020-10-28,35.23,nasa_power
2020-10-29,10.66,nasa_power
2020-10-30,17.05,nasa_power
2020-10-31,16.47,nasa_power
2020-11-01,18.0,nasa_power
2020-11-02,3.19,nasa_power
2020-11-03,2.94,nasa_power
2020-11-04,2.78,nasa_power
2020-11-05,5.29,nasa_power
2020-11-06,4.11,nasa_power
2020-11-07,4.27,nasa_power
2020-11-08,4.38,nasa_power
2020-11-09,4.72,nasa_power
2020-11-10,4.93,nasa_power
2020-11-11,5.18,nasa_power
2020-11-12,3.49,nasa_power
2020-11-13,4.64,nasa_power
2020-11-14,4.21,nasa_power
2020-11-15,2.29,nasa_power
2020-11-16,4.27,nasa_power
2020-11-17,5.7,nasa_power
2020-11-18,5.25,nasa_power
2020-11-19,2.01,nasa_power
2020-11-20,4.46,nasa_power
2020-11-21,7.22,nasa_power
2020-11-22,12.84,nasa_power
2020-11-23,4.98,nasa_power
2020-11-24,3.83,nasa_power
2020-11-25,12.63,nasa_power
2020-11-26,32.59,nasa_power
2020-11-27,2.3,nasa_power
2020-11-28,3.04,nasa_power
2020-11-29,1.54,nasa_power
2020-11-30,2.9,nasa_power
2020-12-01,9.26,nasa_power
2020-12-02,0.76,nasa_power
2020-12-03,0.4,nasa_power
2020-12-04,0.32,nasa_power
2020-12-05,0.34,nasa_power
2020-12-06,0.49,nasa_power
2020-12-07,4.69,nasa_power
2020-12-08,2.65,nasa_power
2020-12-09,2.34,nasa_power
2020-12-10,1.6,nasa_power
2020-12-11,2.47,nasa_power
2020-12-12,3.74,nasa_power
2020-12-13,3.5,nasa_power
2020-12-14,3.04,nasa_power
2020-12-15,4.15,nasa_power
2020-12-16,3.81,nasa_power
2020-12-17,1.79,nasa_power
2020-12-18,1.18,nasa_power
2020-12-19,1.48,nasa_power
2020-12-20,0.67,nasa_power
2020-12-21,1.3,nasa_power
2020-12-22,1.74,nasa_power
2020-12-23,1.05,nasa_power
2020-12-24,0.51,nasa_power
2020-12-25,1.1,nasa_power
2020-12-26,1.05,nasa_power
2020-12-27,0.31,nasa_power
2020-12-28,2.02,nasa_power
2020-12-29,0.01,nasa_power
2020-12-30,0.25,nasa_power
2020-12-31,0.83,nasa_power
2021-01-01,1.51,nasa_power
2021-01-02,2.52,nasa_power
2021-01-03,2.2,nasa_power
2021-01-04,3.28,nasa_power
2021-01-05,4.26,nasa_power
2021-01-06,6.5,nasa_power
2021-01-07,2.04,nasa_power
2021-01-08,4.5,nasa_power
2021-01-09,4.11,nasa_power
2021-01-10,3.38,nasa_power
2021-01-11,1.94,nasa_power
2021-01-12,3.31,nasa_power
2021-01-13,2.95,nasa_power
2021-01-14,1.55,nasa_power
2021-01-15,1.78,nasa_power
2021-01-16,1.67,nasa_power
2021-01-17,2.49,nasa_power
2021-01-18,2.4,nasa_power
2021-01-19,5.21,nasa_power
2021-01-20,2.73,nasa_power
2021-01-21,1.42,nasa_power
2021-01-22,2.21,nasa_power
2021-01-23,0.11,nasa_power
2021-01-24,0.05,nasa_power
2021-01-25,0.18,nasa_power
2021-01-26,0.71,nasa_power
2021-01-27,1.59,nasa_power
2021-01-28,1.65,nasa_power
2021-01-29,2.3,nasa_power
2021-01-30,2.5,nasa_power
2021-01-31,0.57,nasa_power
2021-02-01,0.43,nasa_power
2021-02-02,0.2,nasa_power
2021-02-03,0.48,nasa_power
2021-02-04,0.34,nasa_power
2021-02-05,3.47,nasa_power
2021-02-06,1.45,nasa_power
2021-02-07,1.19,nasa_power
2021-02-08,2.74,nasa_power
2021-02-09,2.97,nasa_power
2021-02-10,1.16,nasa_power
2021-02-11,2.9,nasa_power
2021-02-12,3.35,nasa_power
2021-02-13,3.05,nasa_power
2021-02-14,5.7,nasa_power
2021-02-15,7.24,nasa_power
2021-02-16,7.08,nasa_power
2021-02-17,11.19,nasa_power
2021-02-18,4.6,nasa_power
2021-02-19,1.9,nasa_power
2021-02-20,1.12,nasa_power
2021-02-21,1.99,nasa_power
2021-02-22,0.8,nasa_power
2021-02-23,1.06,nasa_power
2021-02-24,3.47,nasa_power
2021-02-25,6.24,nasa_power
2021-02-26,1.29,nasa_power
2021-02-27,3.48,nasa_power
2021-02-28,5.1,nasa_power
2021-03-01,2.26,nasa_power
2021-03-02,1.39,nasa_power
2021-03-03,3.12,nasa_power
2021-03-04,3.69,nasa_power
2021-03-05,3.56,nasa_power
2021-03-06,6.54,nasa_power
2021-03-07,7.11,nasa_power
2021-03-08,4.86,nasa_power
2021-03-09,7.1,nasa_power
2021-03-10,4.23,nasa_power
2021-03-11,2.44,nasa_power
2021-03-12,9.22,nasa_power
2021-03-13,10.77,nasa_power
2021-03-14,8.01,nasa_power
2021-03-15,8.43,nasa_power
2021-03-16,13.3,nasa_power
2021-03-17,40.65,nasa_power
2021-03-18,3.68,nasa_power
2021-03-19,2.29,nasa_power
2021-03-20,2.63,nasa_power
2021-03-21,3.37,nasa_power
2021-03-22,27.36,nasa_power
2021-03-23,4.57,nasa_power
2021-03-24,6.26,nasa_power
2021-03-25,4.13,nasa_power
2021-03-26,3.29,nasa_power
2021-03-27,2.05,nasa_power
2021-03-28,2.62,nasa_power
2021-03-29,2.02,nasa_power
2021-03-30,1.01,nasa_power
2021-03-31,4.0,nasa_power
2021-04-01,0.23,nasa_power
2021-04-02,0.43,nasa_power
2021-04-03,0.51,nasa_power
2021-04-04,0.68,nasa_power
2021-04-05,1.05,nasa_power
2021-04-06,1.78,nasa_power
2021-04-07,1.53,nasa_power
2021-04-08,0.68,nasa_power
2021-04-09,5.11,nasa_power
2021-04-10,1.08,nasa_power
2021-04-11,1.15,nasa_power
2021-04-12,2.36,nasa_power
2021-04-13,1.47,nasa_power
2021-04-14,8.52,nasa_power
2021-04-15,0.87,nasa_power
2021-04-16,6.87,nasa_power
2021-04-17,7.15,nasa_power
2021-04-18,14.35,nasa_power
2021-04-19,6.28,nasa_power
2021-04-20,4.29,nasa_power
2021-04-21,4.05,nasa_power
2021-04-22,7.14,nasa_power
2021-04-23,8.62,nasa_power
2021-04-24,9.07,nasa_power
2021-04-25,7.89,nasa_power
2021-04-26,4.02,nasa_power
2021-04-27,4.58,nasa_power
2021-04-28,7.04,nasa_power
2021-04-29,0.8,nasa_power
2021-04-30,2.29,nasa_power
2021-05-01,2.47,nasa_power
2021-05-02,6.02,nasa_power
2021-05-03,9.49,nasa_power
2021-05-04,4.18,nasa_power
2021-05-05,3.2,nasa_power
2021-05-06,5.88,nasa_power
2021-05-07,2.24,nasa_power
2021-05-08,3.5,nasa_power
2021-05-09,2.2,nasa_power
2021-05-10,1.12,nasa_power
2021-05-11,0.47,nasa_power
2021-05-12,0.8,nasa_power
2021-05-13,2.62,nasa_power
2021-05-14,4.23,nasa_power
2021-05-15,7.54,nasa_power
2021-05-16,3.31,nasa_power
2021-05-17,6.91,nasa_power
2021-05-18,14.36,nasa_power
2021-05-19,3.25,nasa_power
2021-05-20,5.79,nasa_power
2021-05-21,5.38,nasa_power
2021-05-22,4.81,nasa_power
2021-05-23,1.8,nasa_power
2021-05-24,1.78,nasa_power
2021-05-25,7.02,nasa_power
2021-05-26,2.66,nasa_power
2021-05-27,6.37,nasa_power
2021-05-28,5.9,nasa_power
2021-05-29,4.31,nasa_power
2021-05-30,7.09,nasa_power
2021-05-31,18.64,nasa_power
2021-06-01,2.39,nasa_power
2021-06-02,7.46,nasa_power
2021-06-03,4.41,nasa_power
2021-06-04,9.04,nasa_power
2021-06-05,7.51,nasa_power
2021-06-06,4.31,nasa_power
2021-06-07,7.71,nasa_power
2021-06-08,3.88,nasa_power
2021-06-09,4.77,nasa_power
2021-06-10,7.67,nasa_power
2021-06-11,10.61,nasa_power
2021-06-12,4.05,nasa_power
2021-06-13,0.79,nasa_power
2021-06-14,4.46,nasa_power
2021-06-15,10.27,nasa_power
2021-06-16,10.87,nasa_power
2021-06-17,0.97,nasa_power
2021-06-18,2.05,nasa_power
2021-06-19,5.86,nasa_power
2021-06-20,29.11,nasa_power
2021-06-21,5.41,nasa_power
2021-06-22,6.93,nasa_power
2021-06-23,13.98,nasa_power
2021-06-24,5.97,nasa_power
2021-06-25,32.63,nasa_power
2021-06-26,9.98,nasa_power
2021-06-27,5.16,nasa_power
2021-06-28,7.09,nasa_power
2021-06-29,5.33,nasa_power
2021-06-30,5.58,nasa_power
2021-07-01,10.78,nasa_power
2021-07-02,12.54,nasa_power
