date,ndti,ndti_std,red,green,cloud_cover,scene_id,water_pixel_count
2024-12-26,0.12511,0.029063,0.2608,0.2035,25.724,S2A_30NXM_20241226_0_L2A,218
2024-12-31,0.086911,0.036935,0.2303,0.1914,47.038,S2B_30NXM_20241231_0_L2A,528
2025-01-05,0.100237,0.024442,0.238,0.194,5.948,S2A_30NXM_20250105_0_L2A,748
2025-01-10,0.018688,0.028324,0.1422,0.1393,36.804,S2B_30NXM_20250110_0_L2A,438
2025-01-15,0.097819,0.028038,0.2249,0.1838,34.785,S2A_30NXM_20250115_0_L2A,646
2025-01-20,-0.032493,0.037134,0.06905,0.0754,38.83,S2B_30NXM_20250120_0_L2A,12
2025-01-25,0.112923,1.512207,0.1177,0.0952,48.582,S2C_30NXM_20250125_0_L2A,698
2025-01-30,0.095752,0.037131,0.2479,0.2012,18.559,S2B_30NXM_20250130_0_L2A,258
2025-02-04,0.189628,0.367692,0.1238,0.0832,0.121,S2C_30NXM_20250204_0_L2A,748
2025-02-14,0.017317,0.024296,0.1459,0.1413,64.076,S2C_30NXM_20250214_0_L2A,22
2025-03-01,0.094281,0.01529,0.2652,0.2174,70.852,S2B_30NXM_20250301_0_L2A,78
2025-03-16,0.095023,0.031632,0.3168,0.2612,64.137,S2C_30NXM_20250316_0_L2A,560
2025-04-05,0.069622,0.03628,0.343,0.2918,52.196,S2C_30NXM_20250405_0_L2A,304
2025-04-10,0.097224,0.029045,0.2666,0.2178,81.736,S2B_30NXM_20250410_0_L2A,748
2025-04-17,0.0819,0.020343,0.3548,0.301,55.667,S2A_30NXM_20250417_0_L2A,252
2025-04-20,0.078679,0.061481,0.2713,0.2325,67.547,S2B_30NXM_20250420_0_L2A,24
2025-04-30,0.001035,0.026681,0.1919,0.1874,56.239,S2B_30NXM_20250430_0_L2A,40
2025-05-07,0.088989,0.02131,0.3416,0.2834,68.021,S2A_30NXM_20250507_0_L2A,748
2025-05-15,0.093963,0.038478,0.3009,0.2425,43.06,S2C_30NXM_20250515_0_L2A,748
2025-05-20,-0.020476,0.039635,0.1704,0.1745,55.778,S2B_30NXM_20250520_0_L2A,10
2025-05-25,0.071469,0.02772,0.2789,0.2416,64.492,S2C_30NXM_20250525_0_L2A,660
2025-06-06,0.10229,0.022316,0.3572,0.2902,47.91,S2A_30NXM_20250606_0_L2A,398
2025-06-09,0.107792,0.01599,0.3714,0.2998,61.073,S2B_30NXM_20250609_0_L2A,94
2025-06-19,0.095307,0.028377,0.3752,0.31,70.221,S2B_30NXM_20250619_0_L2A,258
2025-07-06,0.113,0.035371,0.3304,0.262,83.001,S2A_30NXM_20250706_0_L2A,262
2025-07-14,0.119687,0.022281,0.351,0.2754,57.547,S2C_30NXM_20250714_0_L2A,190
2025-10-12,-0.062857,0.023747,0.1617,0.1855,73.126,S2C_30NXM_20251012_0_L2A,4
2025-10-14,0.078287,0.03459,0.3364,0.2821,74.496,S2A_30NXM_20251014_0_L2A,66
2025-10-17,0.11765,0.007921,0.3448,0.2743,58.493,S2B_30NXM_20251017_0_L2A,8
2025-10-24,0.101761,0.006116,0.2498,0.2036,88.019,S2A_30NXM_20251024_0_L2A,12
2025-11-01,0.107094,0.050486,0.3079,0.2647,61.827,S2C_30NXM_20251101_0_L2A,742
2025-11-26,0.044517,0.03963,0.1832,0.1656,56.311,S2B_30NXM_20251126_0_L2A,16
2025-12-06,0.107399,0.026554,0.3018,0.2416,61.443,S2B_30NXM_20251206_0_L2A,528
2025-12-13,0.095725,0.016972,0.3348,0.2735,87.556,S2A_30NXM_20251213_0_L2A,110
2025-12-16,0.123318,0.031812,0.2588,0.2026,27.14,S2B_30NXM_20251216_0_L2A,628
2025-12-23,0.11794,0.003638,0.3358,0.2652,47.61,S2A_30NXM_20251223_0_L2A,8
2026-01-05,0.123419,0.026901,0.2916,0.2278,47.091,S2B_30NXM_20260105_0_L2A,86
2026-01-25,0.150213,0.027989,0.2413,0.1771,0.471,S2B_30NXM_20260125_0_L2A,748
2026-01-30,0.100268,0.024553,0.2222,0.1812,42.601,S2C_30NXM_20260130_0_L2A,550
2026-02-09,0.123786,0.034478,0.2964,0.22985,51.642,S2C_30NXM_20260209_0_L2A,352
2026-03-13,0.03947,0.008418,0.187,0.16935,51.793,S2A_30NXM_20260313_0_L2A,8
2026-03-26,0.112035,0.041551,0.3335,0.26185,52.249,S2B_30NXM_20260326_0_L2A,544
2026-04-02,0.080665,0.025755,0.2571,0.2188,37.426,S2A_30NXM_20260402_0_L2A,746
2026-04-10,0.112322,0.031363,0.2816,0.2229,17.865,S2C_30NXM_20260410_0_L2A,660
2026-04-15,0.11092,0.024819,0.2781,0.2202,11.277,S2B_30NXM_20260415_0_L2A,748
2026-05-05,0.109144,0.024904,0.3749,0.3,50.802,S2B_30NXM_20260505_0_L2A,244
2026-05-10,0.09551,0.023655,0.3499,0.2876,55.591,S2C_30NXM_20260510_0_L2A,472
2026-05-20,0.007297,0.026401,0.1389,0.13575,95.883,S2C_30NXM_20260520_0_L2A,32
2026-06-01,0.105024,0.021388,0.3518,0.2839,42.636,S2A_30NXM_20260601_0_L2A,608
2026-06-19,0.097496,0.026141,0.3224,0.26465,71.139,S2C_30NXM_20260619_0_L2A,476
2026-07-21,0.102559,0.036852,0.33325,0.2751,82.502,S2A_30NXM_20260721_0_L2A,250
